Image,Predicted-Lymphocyte
img_6026,0
img_6027,0
img_6028,6
img_6029,1
img_6030,4
img_6031,1
img_6032,1
img_6033,2
img_6034,3
img_6035,16
img_6036,1
img_6037,0
img_6038,1
img_6039,4
img_6040,10
img_6041,0
img_6042,4
img_6043,4
img_6044,19
img_6045,1
img_6046,2
img_6047,1
img_6048,2
img_6049,1
img_6050,0
img_6051,3
img_6052,4
img_6053,1
img_6054,2
img_6055,0
img_6056,6
img_6057,5
img_6058,5
img_6059,0
img_6060,3
img_6061,3
img_6062,34
img_6063,2
img_6064,11
img_6065,1
img_6066,11
img_6067,4
img_6068,2
img_6070,1
img_6071,0
img_6072,3
img_6073,0
img_6074,2
img_6075,2
img_6076,6
img_6077,2
img_6078,1
img_6079,7
img_6080,3
img_6081,1
img_6082,1
img_6083,3
img_6084,5
img_6085,12
img_6086,2
img_6087,0
img_6088,3
img_6089,0
img_6090,3
img_6091,1
img_6092,1
img_6093,6
img_6094,3
img_6095,1
img_6096,13
img_6097,6
img_6098,1
img_6099,5
img_6100,1
img_6101,8
img_6102,4
img_6103,0
img_6104,3
img_6105,0
img_6106,12
img_6107,0
img_6108,0
img_6109,9
img_6110,0
img_6111,0
img_6112,1
img_6113,1
img_6114,8
img_6115,3
img_6116,30
img_6117,0
img_6118,0
img_6119,1
img_6120,1
img_6121,8
img_6122,1
img_6123,0
img_6124,5
img_6125,4
img_6126,0
img_6127,3
img_6128,15
img_6129,0
img_6130,1
img_6131,0
img_6132,2
img_6133,1
img_6134,5
img_6135,6
img_6136,2
img_6137,4
img_6138,1
img_6139,1
img_6140,5
img_6141,5
img_6142,3
img_6143,1
img_6144,1
img_6145,3
img_6146,11
img_6147,2
img_6148,1
img_6149,1
img_6150,1
img_6151,2
img_6152,5
img_6153,4
img_6154,1
img_6155,4
img_6156,0
img_6157,0
img_6158,1
img_6159,2
img_6160,1
img_6161,1
img_6162,1
img_6163,1
img_6164,2
img_6166,7
img_6167,2
img_6168,0
img_6169,5
img_6170,8
img_6171,11
img_6172,4
img_6173,0
img_6174,2
img_6175,4
img_6176,1
img_6177,1
img_6178,3
img_6179,2
img_6180,4
img_6181,2
img_6182,0
img_6183,2
img_6184,2
img_6185,2
img_6186,8
img_6187,2
img_6188,14
img_6189,2
img_6190,0
img_6192,0
img_6193,0
img_6194,0
img_6195,5
img_6196,3
img_6197,2
img_6198,1
img_6199,0
img_6200,6
img_6201,2
img_6202,2
img_6203,5
img_6204,0
img_6205,0
img_6206,7
img_6207,4
img_6208,0
img_6209,5
img_6210,3
img_6211,0
img_6212,0
img_6213,0
img_6214,1
img_6215,0
img_6216,0
img_6217,0
img_6218,0
img_6219,6
img_6220,0
img_6221,9
img_6222,3
img_6223,3
img_6224,3
img_6225,10
img_6226,1
img_6227,9
img_6228,2
img_6229,23
img_6230,2
img_6231,1
img_6232,1
img_6233,0
img_6234,0
img_6235,3
img_6236,12
img_6237,0
img_6238,1
img_6239,2
img_6240,1
img_6241,15
img_6242,16
img_6243,1
img_6244,2
img_6246,0
img_6247,2
img_6248,2
img_6249,0
img_6250,8
img_6251,27
img_6252,3
img_6253,3
img_6254,1
img_6255,0
img_6256,13
img_6257,1
img_6258,0
img_6259,0
img_6260,1
img_6261,4
img_6262,0
img_6263,0
img_6264,8
img_6265,1
img_6266,0
img_6267,0
img_6268,0
img_6269,2
img_6270,2
img_6271,0
img_6272,4
img_6273,8
img_6274,1
img_6275,0
img_6276,4
img_6277,0
img_6278,2
img_6279,6
img_6280,0
img_6281,3
img_6282,0
img_6283,5
img_6284,8
img_6285,0
img_6286,2
img_6287,1
img_6288,0
img_6289,1
img_6290,12
img_6291,11
img_6292,0
img_6293,3
img_6294,3
img_6295,2
img_6296,1
img_6297,2
img_6298,3
img_6299,0
img_6300,4
img_6301,1
img_6302,3
img_6303,1
img_6304,11
img_6305,1
img_6306,0
img_6307,4
img_6308,1
img_6309,0
img_6310,1
img_6311,1
img_6312,0
img_6313,0
img_6314,2
img_6315,3
img_6316,1
img_6317,1
img_6318,4
img_6319,0
img_6320,3
img_6321,1
img_6322,0
img_6323,1
img_6324,4
img_6325,0
img_6326,1
img_6327,3
img_6328,8
img_6329,2
img_6330,11
img_6331,1
img_6332,5
img_6333,0
img_6334,7
img_6335,17
img_6336,0
img_6337,6
img_6338,1
img_6339,2
img_6340,1
img_6341,5
img_6342,3
img_6343,10
img_6344,2
img_6345,7
img_6346,1
img_6347,3
img_6348,3
img_6349,4
img_6350,0
img_6351,0
img_6352,0
img_6353,0
img_6354,3
img_6355,2
img_6356,4
img_6357,5
img_6358,5
img_6359,4
img_6360,0
img_6361,0
img_6362,2
img_6363,1
img_6364,0
img_6365,7
img_6366,0
img_6367,1
img_6368,4
img_6369,0
img_6370,4
img_6371,14
img_6372,0
img_6373,1
img_6374,0
img_6375,0
img_6376,7
img_6377,7
img_6378,1
img_6379,1
img_6380,20
img_6381,5
img_6382,6
img_6383,0
img_6384,2
img_6385,7
img_6386,4
img_6387,1
img_6388,4
img_6389,0
img_6390,2
img_6391,2
img_6392,3
img_6393,1
img_6394,4
img_6395,4
img_6396,10
img_6397,0
img_6398,8
img_6399,8
img_6400,3
img_6401,0
img_6402,1
img_6403,6
img_6404,0
img_6405,1
img_6406,0
img_6407,10
img_6408,5
img_6409,1
img_6410,2
img_6411,1
img_6412,4
img_6413,3
img_6414,11
img_6415,16
img_6416,0
img_6417,11
img_6418,1
img_6419,1
img_6420,3
img_6421,0
img_6422,0
img_6423,0
img_6424,2
img_6425,5
img_6426,1
img_6427,0
img_6428,2
img_6429,0
img_6430,3
img_6431,7
img_6432,0
img_6433,7
img_6434,0
img_6435,8
img_6436,4
img_6437,2
img_6438,1
img_6439,2
img_6440,0
img_6441,0
img_6442,4
img_6443,2
img_6444,4
img_6445,2
img_6446,0
img_6447,2
img_6448,2
img_6449,0
img_6450,1
img_6451,2
img_6452,0
img_6453,1
img_6454,1
img_6455,1
img_6456,2
img_6457,5
img_6458,1
img_6459,16
img_6460,2
img_6461,1
img_6462,18
img_6463,2
img_6464,11
img_6465,2
img_6466,0
img_6467,1
img_6468,2
img_6469,3
img_6470,17
img_6471,4
img_6472,1
img_6473,0
img_6474,1
img_6475,10
img_6476,1
img_6477,1
img_6478,4
img_6479,0
img_6480,2
img_6481,0
img_6482,12
img_6483,10
img_6484,16
img_6485,2
img_6486,6
img_6487,1
img_6488,3
img_6489,3
img_6490,7
img_6491,1
img_6492,4
img_6493,4
img_6494,6
img_6495,2
img_6496,5
img_6497,12
img_6498,9
img_6499,0
img_6500,0
img_6501,1
img_6502,0
img_6503,0
img_6504,6
img_6505,4
img_6506,3
img_6507,5
img_6508,2
img_6509,6
img_6510,1
img_6511,0
img_6512,4
img_6513,1
img_6514,3
img_6515,0
img_6516,2
img_6517,1
img_6518,6
img_6519,0
img_6520,5
img_6521,2
img_6522,2
img_6523,3
img_6524,1
img_6525,28
img_6526,7
img_6527,2
img_6528,18
img_6529,0
img_6530,5
img_6531,7
img_6532,1
img_6533,13
img_6534,0
img_6535,11
img_6536,3
img_6537,8
img_6538,3
img_6539,3
img_6540,1
img_6541,0
img_6542,0
img_6543,2
img_6544,7
img_6545,2
img_6546,1
img_6547,1
img_6548,0
img_6549,2
img_6550,0
img_6551,1
img_6552,1
img_6553,2
img_6554,1
img_6555,4
img_6556,3
img_6557,4
img_6558,8
img_6559,10
img_6560,3
img_6561,6
img_6562,0
img_6563,1
img_6564,1
img_6566,0
img_6567,0
img_6568,1
img_6569,0
img_6570,1
img_6571,5
img_6572,0
img_6573,8
img_6574,0
img_6575,0
img_6576,0
img_6577,0
img_6578,5
img_6579,3
img_6580,9
img_6581,1
img_6582,2
img_6583,1
img_6584,5
img_6585,11
img_6586,0
img_6587,7
img_6588,0
img_6589,0
img_6590,3
img_6591,1
img_6592,3
img_6593,17
img_6594,0
img_6595,1
img_6596,3
img_6597,5
img_6598,0
img_6599,9
img_6600,2
img_6601,7
img_6602,0
img_6603,4
img_6604,9
img_6605,0
img_6606,2
img_6607,8
img_6608,9
img_6609,9
img_6610,3
img_6611,12
img_6612,22
img_6613,0
img_6614,0
img_6615,2
img_6616,6
img_6617,0
img_6618,1
img_6619,2
img_6620,2
img_6621,0
img_6622,3
img_6623,3
img_6624,0
img_6625,3
img_6626,0
img_6627,3
img_6628,3
img_6629,0
img_6630,0
img_6631,2
img_6632,0
img_6633,0
img_6634,13
img_6635,0
img_6636,2
img_6637,1
img_6638,0
img_6639,8
img_6640,2
img_6641,8
img_6642,1
img_6643,7
img_6644,2
img_6645,7
img_6646,5
img_6647,1
img_6648,1
img_6649,1
img_6650,19
img_6651,3
img_6652,3
img_6653,1
img_6654,0
img_6655,1
img_6656,2
img_6657,10
img_6658,5
img_6659,0
img_6660,18
img_6661,5
img_6662,6
img_6663,1
img_6664,0
img_6665,3
img_6666,11
img_6667,14
img_6668,3
img_6669,5
img_6670,3
img_6671,10
img_6672,10
img_6673,4
img_6674,3
img_6675,3
img_6676,6
img_6677,16
img_6678,2
img_6679,6
img_6680,1
img_6681,2
img_6682,0
img_6683,0
img_6684,1
img_6685,18
img_6686,0
img_6687,4
img_6688,10
img_6689,0
img_6690,3
img_6691,1
img_6692,4
img_6693,5
img_6694,6
img_6695,21
img_6696,4
img_6697,4
img_6698,2
img_6699,0
img_6700,1
img_6701,0
img_6702,15
img_6703,2
img_6704,0
img_6705,12
img_6706,1
img_6707,2
img_6708,1
img_6709,1
img_6710,6
img_6711,7
img_6712,2
img_6713,13
img_6714,1
img_6715,0
img_6716,3
img_6717,1
img_6718,15
img_6719,0
img_6720,4
img_6721,2
img_6722,2
img_6723,0
img_6724,2
img_6725,20
img_6726,4
img_6727,0
img_6728,4
img_6729,3
img_6730,5
img_6731,1
img_6732,5
img_6733,0
img_6734,1
img_6735,0
img_6736,4
img_6737,0
img_6738,2
img_6739,7
img_6740,0
img_6741,4
img_6742,3
img_6743,5
img_6744,3
img_6745,1
img_6746,1
img_6747,2
img_6748,13
img_6749,0
img_6750,14
img_6751,18
img_6752,7
img_6753,0
img_6755,0
img_6756,21
img_6757,0
img_6758,2
img_6759,1
img_6760,0
img_6761,1
img_6762,30
img_6763,1
img_6764,1
img_6765,0
img_6766,0
img_6767,2
img_6768,3
img_6769,1
img_6770,3
img_6771,3
img_6772,4
img_6773,8
img_6774,8
img_6775,7
img_6776,4
img_6777,5
img_6778,8
img_6779,0
img_6780,0
img_6781,0
img_6782,0
img_6783,2
img_6784,0
img_6785,9
img_6786,1
img_6787,1
img_6788,1
img_6789,4
img_6790,10
img_6791,0
img_6792,2
img_6793,2
img_6794,1
img_6795,1
img_6796,3
img_6797,2
img_6798,0
img_6799,4
img_6800,0
img_6801,2
img_6802,1
img_6803,0
img_6804,5
img_6805,1
img_6806,3
img_6807,3
img_6808,6
img_6809,1
img_6810,0
img_6811,4
img_6812,0
img_6813,2
img_6814,12
img_6815,0
img_6816,3
img_6817,4
img_6818,0
img_6819,4
img_6820,1
img_6821,5
img_6822,5
img_6823,6
img_6824,0
img_6825,2
img_6826,2
img_6827,2
img_6828,0
img_6829,2
img_6830,7
img_6831,1
img_6832,1
img_6833,1
img_6834,3
img_6835,5
img_6836,2
img_6837,3
img_6838,1
img_6839,0
img_6840,5
img_6841,0
img_6842,2
img_6843,3
img_6844,6
img_6845,0
img_6846,0
img_6847,1
img_6848,0
img_6849,4
img_6850,5
img_6851,2
img_6852,1
img_6853,2
img_6854,1
img_6855,2
img_6856,2
img_6857,0
img_6858,2
img_6859,4
img_6860,2
img_6861,2
img_6862,10
img_6863,0
img_6864,5
img_6865,2
img_6866,1
img_6867,0
img_6868,2
img_6869,0
img_6870,5
img_6871,3
img_6872,0
img_6873,2
img_6874,4
img_6875,0
img_6876,2
img_6877,3
img_6878,0
img_6879,2
img_6880,2
img_6881,3
img_6882,1
img_6883,1
img_6884,1
img_6885,0
img_6886,6
img_6887,9
img_6888,1
img_6889,0
img_6890,2
img_6891,0
img_6892,2
img_6893,2
img_6894,2
img_6895,2
img_6896,0
img_6897,0
img_6898,2
img_6899,3
img_6900,2
img_6901,3
img_6902,1
img_6903,0
img_6904,0
img_6905,1
img_6906,5
img_6907,1
img_6908,3
img_6909,0
img_6910,0
img_6911,9
img_6912,3
img_6913,1
img_6914,2
img_6915,10
img_6916,5
img_6917,1
img_6918,7
img_6919,7
img_6920,0
img_6921,0
img_6922,2
img_6923,0
img_6924,1
img_6925,11
img_6926,17
img_6927,0
img_6928,9
img_6929,2
img_6930,2
img_6931,9
img_6932,12
img_6933,2
img_6934,4
img_6935,2
img_6936,1
img_6937,0
img_6938,1
img_6939,9
img_6940,5
img_6941,2
img_6942,2
img_6943,0
img_6944,7
img_6945,0
img_6946,0
img_6947,1
img_6948,1
img_6949,3
img_6950,4
img_6951,2
img_6952,1
img_6953,6
img_6954,0
img_6955,3
img_6956,0
img_6957,1
img_6958,1
img_6959,0
img_6960,7
img_6961,5
img_6962,2
img_6963,9
img_6964,3
img_6965,9
img_6966,0
img_6967,0
img_6968,11
img_6969,2
img_6970,10
img_6971,0
img_6972,3
img_6973,0
img_6974,0
img_6975,1
img_6976,1
img_6977,0
img_6978,14
img_6979,0
img_6980,3
img_6981,4
img_6982,2
img_6983,4
img_6984,0
img_6985,0
img_6986,0
img_6987,5
img_6988,1
img_6989,5
img_6990,1
img_6991,1
img_6992,2
img_6993,3
img_6994,5
img_6995,0
img_6996,2
img_6997,8
img_6998,3
img_6999,1
img_7000,0
img_7001,0
img_7002,23
img_7003,1
img_7004,4
img_7006,6
img_7007,12
img_7008,0
img_7009,0
img_7010,17
img_7011,3
img_7012,6
img_7013,1
img_7014,2
img_7015,1
img_7016,1
img_7017,1
img_7018,1
img_7019,1
img_7020,3
img_7021,0
img_7022,0
img_7023,4
img_7024,1
img_7025,5
img_7026,7
img_7027,1
img_7028,13
img_7029,4
img_7030,2
img_7031,3
img_7032,1
img_7033,6
img_7034,0
img_7035,4
img_7036,1
img_7037,1
img_7038,0
img_7039,7
img_7040,0
img_7041,1
img_7042,1
img_7043,19
img_7044,8
img_7045,1
img_7046,0
img_7048,5
img_7049,1
img_7050,20
img_7051,1
img_7052,10
img_7053,0
img_7054,1
img_7055,4
img_7056,1
img_7057,13
img_7058,1
img_7059,12
img_7060,6
img_7061,23
img_7062,0
img_7063,0
img_7064,0
img_7065,5
img_7066,1
img_7067,2
img_7068,4
img_7069,20
img_7070,9
img_7071,1
img_7072,7
img_7073,7
img_7074,3
img_7075,1
img_7076,0
img_7077,3
img_7078,1
img_7079,0
img_7080,0
img_7081,1
img_7082,0
img_7083,8
img_7084,1
img_7085,1
img_7086,0
img_7087,2
img_7088,3
img_7089,2
img_7090,10
img_7091,2
img_7092,0
img_7093,22
img_7094,2
img_7095,4
img_7096,3
img_7097,8
img_7098,4
img_7099,0
img_7100,9
img_7101,2
img_7102,14
img_7103,4
img_7104,0
img_7105,13
img_7106,0
img_7107,8
img_7108,13
img_7109,0
img_7110,0
img_7111,1
img_7112,0
img_7113,3
img_7114,0
img_7115,0
img_7116,2
img_7117,1
img_7118,0
img_7119,1
img_7120,9
img_7121,3
img_7122,15
img_7123,5
img_7124,2
img_7125,3
img_7126,2
img_7127,2
img_7128,3
img_7129,2
img_7130,0
img_7131,2
img_7132,1
img_7133,7
img_7134,0
img_7135,7
img_7136,3
img_7137,10
img_7138,2
img_7139,2
img_7140,3
img_7141,10
img_7142,0
img_7143,1
img_7144,5
img_7145,2
img_7146,1
img_7147,2
img_7148,3
img_7149,3
img_7150,0
img_7151,2
img_7152,5
img_7153,0
img_7154,0
img_7155,0
img_7156,3
img_7157,8
img_7158,0
img_7159,9
img_7160,1
img_7161,1
img_7162,3
img_7163,3
img_7164,0
img_7165,0
img_7166,1
img_7167,1
img_7168,6
img_7169,7
img_7170,1
img_7171,0
img_7172,4
img_7173,0
img_7174,7
img_7175,1
img_7176,1
img_7177,3
img_7178,1
img_7179,7
img_7180,9
img_7181,1
img_7182,3
img_7183,9
img_7184,1
img_7185,11
img_7186,3
img_7187,1
img_7188,6
img_7189,2
img_7190,2
img_7191,0
img_7192,0
img_7193,4
img_7194,4
img_7195,2
img_7196,8
img_7197,6
img_7198,3
img_7199,1
img_7200,1
img_7201,3
img_7202,1
img_7203,2
img_7204,6
img_7205,13
img_7206,0
img_7207,12
img_7208,13
img_7209,3
img_7210,1
img_7211,1
img_7212,3
img_7213,4
img_7214,0
img_7215,19
img_7216,2
img_7217,2
img_7218,0
img_7219,3
img_7220,1
img_7221,3
img_7222,0
img_7223,6
img_7224,5
img_7225,1
img_7226,2
img_7227,0
img_7228,4
img_7229,4
img_7230,2
img_7231,2
img_7232,0
img_7233,8
img_7234,2
img_7235,3
img_7236,4
img_7237,0
img_7238,6
img_7239,9
img_7240,11
img_7241,3
img_7243,3
img_7245,5
img_7246,2
img_7247,0
img_7248,1
img_7249,0
img_7250,5
img_7251,2
img_7252,0
img_7253,1
img_7254,0
img_7255,3
img_7256,7
img_7257,3
img_7258,1
img_7259,0
img_7260,1
img_7261,2
img_7262,1
img_7263,3
img_7264,3
img_7265,3
img_7266,2
img_7267,7
img_7268,1
img_7269,2
img_7270,5
img_7271,1
img_7272,0
img_7273,5
img_7274,1
img_7275,2
img_7276,9
img_7277,0
img_7278,0
img_7279,2
img_7280,1
img_7281,1
img_7282,2
img_7283,3
img_7284,0
img_7285,1
img_7286,2
img_7287,1
img_7288,2
img_7289,1
img_7290,2
img_7291,3
img_7292,2
img_7293,7
img_7294,2
img_7295,14
img_7296,0
img_7297,1
img_7298,4
img_7299,1
img_7300,2
img_7301,1
img_7302,1
img_7303,2
img_7304,4
img_7305,2
img_7306,6
img_7307,3
img_7308,10
img_7309,4
img_7310,0
img_7311,5
img_7312,2
img_7313,4
img_7314,0
img_7315,0
img_7316,0
img_7317,5
img_7318,7
img_7319,0
img_7320,0
img_7321,15
img_7322,1
img_7323,5
img_7324,5
img_7326,27
img_7327,2
img_7328,2
img_7329,3
img_7330,2
img_7331,1
img_7332,31
img_7333,6
img_7334,0
img_7335,11
img_7336,14
img_7337,2
img_7338,2
img_7339,1
img_7340,5
img_7341,0
img_7342,6
img_7343,2
img_7344,2
img_7345,2
img_7346,1
img_7347,0
img_7348,1
img_7349,0
img_7350,2
img_7351,5
img_7352,3
img_7353,3
img_7354,0
img_7355,3
img_7356,0
img_7357,5
img_7358,0
img_7359,0
img_7360,3
img_7361,0
img_7362,2
img_7363,18
img_7364,0
img_7365,0
img_7366,0
img_7367,16
img_7368,27
img_7369,3
img_7370,7
img_7371,0
img_7372,1
img_7373,1
img_7374,10
img_7375,12
img_7376,5
img_7377,0
img_7378,0
img_7379,0
img_7380,0
img_7381,0
img_7382,1
img_7383,2
img_7384,2
img_7385,1
img_7386,0
img_7387,0
img_7388,4
img_7389,8
img_7390,1
img_7391,3
img_7392,1
img_7393,1
img_7394,4
img_7395,6
img_7396,1
img_7397,2
img_7398,2
img_7399,6
img_7400,2
img_7401,11
img_7402,1
img_7403,0
img_7404,4
img_7405,0
img_7406,3
img_7407,0
img_7408,0
img_7409,0
img_7410,9
img_7411,0
img_7412,2
img_7413,7
img_7414,2
img_7415,8
img_7416,2
img_7417,0
img_7418,0
img_7419,2
img_7420,1
img_7421,4
img_7422,9
img_7423,1
img_7424,3
img_7425,1
img_7426,1
img_7427,5
img_7428,1
img_7429,3
img_7430,0
img_7431,2
img_7432,5
img_7433,4
img_7434,2
img_7435,4
img_7436,3
img_7437,4
img_7438,2
img_7439,4
img_7440,5
img_7441,5
img_7442,2
img_7443,1
img_7444,2
img_7445,2
img_7446,12
img_7447,0
img_7448,1
img_7449,0
img_7450,8
img_7451,0
img_7452,1
img_7453,6
img_7454,1
img_7455,6
img_7456,1
img_7457,5
img_7458,0
img_7459,6
img_7460,4
img_7461,0
img_7462,1
img_7463,1
img_7464,0
img_7465,3
img_7466,2
img_7467,3
img_7468,3
img_7469,1
img_7470,1
img_7471,0
img_7472,2
img_7473,1
img_7474,0
img_7475,1
img_7476,3
img_7477,0
img_7478,3
img_7479,2
img_7480,2
img_7481,2
img_7482,8
img_7483,2
img_7484,2
img_7485,0
img_7486,2
img_7487,3
img_7488,2
img_7489,2
img_7490,3
img_7491,1
img_7492,9
img_7493,5
img_7494,2
img_7495,5
img_7496,2
img_7497,2
img_7498,2
img_7499,2
img_7500,3
img_7501,0
img_7502,6
img_7503,1
img_7504,0
img_7505,1
img_7506,2
img_7507,0
img_7509,3
img_7510,4
img_7511,6
img_7512,0
img_7513,2
img_7514,3
img_7515,1
img_7516,2
img_7517,18
img_7518,14
img_7519,2
img_7520,1
img_7521,14
img_7522,2
img_7523,6
img_7524,3
img_7525,3
img_7526,1
img_7527,0
img_7528,0
img_7529,3
img_7530,8
img_7531,0
img_7532,0
img_7533,0
img_7534,0
img_7535,1
img_7536,0
img_7537,1
img_7538,1
img_7539,0
img_7540,4
img_7541,9
img_7542,1
img_7543,0
img_7545,1
img_7546,1
img_7548,1
img_7549,8
img_7550,2
img_7551,4
img_7552,0
img_7553,5
img_7554,2
img_7555,0
img_7556,3
img_7557,2
img_7558,4
img_7559,0
img_7560,1
img_7561,1
img_7562,3
img_7563,5
img_7564,2
img_7565,1
img_7566,1
img_7567,0
img_7568,11
img_7569,3
img_7570,1
img_7571,31
img_7572,0
img_7573,5
img_7574,1
img_7575,1
img_7576,1
img_7577,0
img_7578,1
img_7579,7
img_7580,4
img_7581,5
img_7582,0
img_7583,1
img_7584,3
img_7585,1
img_7586,1
img_7587,3
img_7588,0
img_7589,5
img_7590,0
img_7591,14
img_7592,9
img_7593,6
img_7594,6
img_7595,5
img_7596,1
img_7597,3
img_7598,7
img_7599,0
img_7600,1
img_7601,1
img_7602,15
img_7603,1
img_7604,0
img_7605,1
img_7606,5
img_7607,6
img_7608,4
img_7609,14
img_7610,0
img_7611,6
img_7612,1
img_7613,11
img_7614,1
img_7615,0
img_7616,21
img_7617,1
img_7618,2
img_7619,3
img_7620,1
img_7621,3
img_7622,8
img_7623,0
img_7624,1
img_7625,0
img_7626,20
img_7627,1
img_7628,2
img_7629,0
img_7630,10
img_7631,10
img_7632,2
img_7633,1
img_7634,2
img_7635,0
img_7636,10
img_7637,4
img_7638,4
img_7639,8
img_7640,1
img_7641,3
img_7642,0
img_7643,6
img_7644,0
img_7645,1
img_7646,1
img_7647,0
img_7648,1
img_7649,0
img_7650,9
img_7651,6
img_7652,6
img_7653,2
img_7654,1
img_7655,5
img_7656,1
img_7657,0
img_7658,1
img_7659,2
img_7660,0
img_7661,0
img_7662,0
img_7663,1
img_7664,0
img_7665,0
img_7666,2
img_7667,3
img_7668,6
img_7669,0
img_7670,3
img_7671,8
img_7672,2
img_7673,1
img_7674,2
img_7675,0
img_7676,19
img_7677,4
img_7678,2
img_7679,2
img_7680,0
img_7681,1
img_7682,6
img_7683,10
img_7684,2
img_7685,0
img_7686,1
img_7687,1
img_7688,0
img_7689,9
img_7690,6
img_7691,3
img_7692,3
img_7693,1
img_7694,0
img_7695,2
img_7696,0
img_7697,2
img_7698,4
img_7699,11
img_7700,17
img_7701,14
img_7702,4
img_7703,6
img_7704,11
img_7706,2
img_7707,16
img_7708,2
img_7709,0
img_7710,9
img_7711,0
img_7712,6
img_7713,0
img_7714,0
img_7715,1
img_7716,7
img_7717,4
img_7718,0
img_7719,0
img_7720,0
img_7721,2
img_7722,4
img_7723,2
img_7724,4
img_7725,8
img_7726,1
img_7727,5
img_7728,1
img_7729,1
img_7730,0
img_7731,4
img_7732,0
img_7733,1
img_7734,0
img_7735,2
img_7736,3
img_7737,8
img_7738,0
img_7739,4
img_7740,4
img_7741,0
img_7742,1
img_7743,1
img_7744,2
img_7745,4
img_7746,2
img_7747,0
img_7748,2
img_7749,3
img_7750,0
img_7751,1
img_7752,1
img_7753,3
img_7754,6
img_7756,5
img_7757,0
img_7758,0
img_7759,1
img_7760,2
img_7761,3
img_7762,4
img_7763,0
img_7764,18
img_7765,0
img_7766,20
img_7767,2
