Image,Predicted-Lymphocyte_x,Predicted-Lymphocyte_y
img_4769,0,5.0
img_4770,0,0.0
img_4771,0,7.0
img_4772,0,5.0
img_4773,0,1.0
img_4774,0,9.0
img_4775,0,4.0
img_4776,0,0.0
img_4777,0,5.0
img_4778,0,2.0
img_4779,0,6.0
img_4780,0,2.0
img_4781,0,3.0
img_4782,0,1.0
img_4783,0,0.0
img_4784,0,2.0
img_4785,0,2.0
img_4786,0,5.0
img_4787,0,15.0
img_4788,0,0.0
img_4789,0,4.0
img_4790,0,0.0
img_4791,0,6.0
img_4792,0,4.0
img_4793,0,2.0
img_4794,0,0.0
img_4795,0,1.0
img_4796,0,0.0
img_4797,0,0.0
img_4798,0,4.0
img_4799,0,6.0
img_4800,0,2.0
img_4801,0,0.0
img_4802,0,40.0
img_4803,0,3.0
img_4804,0,5.0
img_4805,0,3.0
img_4806,0,9.0
img_4807,0,3.0
img_4808,0,0.0
img_4809,0,0.0
img_4810,0,0.0
img_4811,0,1.0
img_4812,0,1.0
img_4813,0,1.0
img_4814,0,5.0
img_4815,0,1.0
img_4816,0,5.0
img_4817,0,1.0
img_4818,0,1.0
img_4819,0,5.0
img_4820,0,3.0
img_4821,0,1.0
img_4822,0,1.0
img_4823,0,0.0
img_4824,0,3.0
img_4825,0,2.0
img_4826,0,10.0
img_4827,0,0.0
img_4828,0,0.0
img_4829,0,13.0
img_4830,0,4.0
img_4831,0,0.0
img_4832,0,3.0
img_4833,0,2.0
img_4834,0,7.0
img_4835,0,3.0
img_4836,0,1.0
img_4837,0,0.0
img_4838,0,1.0
img_4839,0,4.0
img_4840,0,0.0
img_4841,0,4.0
img_4842,0,2.0
img_4843,0,11.0
img_4844,0,12.0
img_4845,0,0.0
img_4846,0,0.0
img_4847,0,1.0
img_4848,0,1.0
img_4849,0,0.0
img_4850,0,1.0
img_4851,0,14.0
img_4852,0,0.0
img_4853,0,0.0
img_4854,0,2.0
img_4855,0,1.0
img_4856,0,7.0
img_4857,0,4.0
img_4858,0,15.0
img_4859,0,9.0
img_4860,0,1.0
img_4861,0,1.0
img_4862,0,0.0
img_4863,0,3.0
img_4864,0,10.0
img_4865,0,0.0
img_4866,0,1.0
img_4867,0,0.0
img_4868,0,0.0
img_4869,0,0.0
img_4870,0,14.0
img_4871,0,9.0
img_4872,0,1.0
img_4873,0,1.0
img_4874,0,1.0
img_4875,0,10.0
img_4876,0,4.0
img_4877,0,0.0
img_4878,0,0.0
img_4879,0,21.0
img_4880,0,1.0
img_4881,0,2.0
img_4882,0,2.0
img_4883,0,0.0
img_4884,0,19.0
img_4885,0,30.0
img_4886,0,4.0
img_4887,0,4.0
img_4888,0,0.0
img_4889,0,6.0
img_4890,0,0.0
img_4891,0,0.0
img_4892,0,0.0
img_4893,0,4.0
img_4894,0,3.0
img_4895,0,0.0
img_4896,0,14.0
img_4897,0,2.0
img_4898,0,3.0
img_4899,0,17.0
img_4900,0,2.0
img_4901,0,1.0
img_4902,0,2.0
img_4903,0,3.0
img_4904,0,2.0
img_4905,0,0.0
img_4906,0,4.0
img_4907,0,0.0
img_4908,0,0.0
img_4909,0,1.0
img_4910,0,2.0
img_4911,0,2.0
img_4912,0,1.0
img_4913,0,1.0
img_4914,0,4.0
img_4915,0,0.0
img_4916,0,0.0
img_4917,0,0.0
img_4918,0,0.0
img_4919,0,4.0
img_4920,0,4.0
img_4921,0,1.0
img_4922,0,0.0
img_4923,0,1.0
img_4924,0,0.0
img_4925,0,7.0
img_4926,0,1.0
img_4927,0,3.0
img_4928,0,1.0
img_4929,0,0.0
img_4930,0,0.0
img_4931,0,0.0
img_4932,0,9.0
img_4933,0,2.0
img_4934,0,0.0
img_4935,0,14.0
img_4936,0,1.0
img_4937,0,18.0
img_4938,0,7.0
img_4939,0,1.0
img_4940,0,1.0
img_4941,0,1.0
img_4942,0,1.0
img_4943,0,2.0
img_4944,0,2.0
img_4945,0,1.0
img_4946,0,1.0
img_4947,0,2.0
img_4948,0,5.0
img_4949,0,1.0
img_4950,0,1.0
img_4951,0,0.0
img_4952,0,13.0
img_4953,0,2.0
img_4954,0,17.0
img_4955,0,1.0
img_4956,0,2.0
img_4957,0,5.0
img_4958,0,3.0
img_4959,0,3.0
img_4960,0,1.0
img_4961,0,4.0
img_4962,0,2.0
img_4963,0,0.0
img_4964,0,0.0
img_4965,0,0.0
img_4966,0,4.0
img_4967,0,1.0
img_4968,0,0.0
img_4969,0,2.0
img_4970,0,4.0
img_4971,0,4.0
img_4972,0,3.0
img_4973,0,4.0
img_4974,0,2.0
img_4975,0,18.0
img_4976,0,1.0
img_4977,0,1.0
img_4978,0,0.0
img_4979,0,0.0
img_4980,0,8.0
img_4981,0,0.0
img_4982,0,1.0
img_4983,0,1.0
img_4984,0,5.0
img_4985,0,2.0
img_4986,0,4.0
img_4987,0,2.0
img_4988,0,2.0
img_4989,0,5.0
img_4990,0,0.0
img_4991,0,3.0
img_4992,0,3.0
img_4993,0,0.0
img_4994,0,7.0
img_4995,0,11.0
img_4996,0,11.0
img_4997,0,1.0
img_4998,0,5.0
img_4999,0,1.0
img_5000,0,2.0
img_5001,0,13.0
img_5002,0,5.0
img_5003,0,2.0
img_5004,0,3.0
img_5005,0,5.0
img_5006,0,0.0
img_5007,0,1.0
img_5008,0,4.0
img_5009,0,2.0
img_5010,0,0.0
img_5011,0,1.0
img_5012,0,1.0
img_5013,0,4.0
img_5014,0,1.0
img_5015,0,0.0
img_5016,0,4.0
img_5017,0,1.0
img_5018,0,9.0
img_5019,0,0.0
img_5020,0,5.0
img_5021,0,1.0
img_5022,0,4.0
img_5023,0,1.0
img_5024,0,0.0
img_5025,0,1.0
img_5026,0,0.0
img_5027,0,0.0
img_5028,0,11.0
img_5029,0,1.0
img_5030,0,2.0
img_5031,0,2.0
img_5032,0,5.0
img_5033,0,0.0
img_5034,0,8.0
img_5035,0,2.0
img_5036,0,1.0
img_5037,0,2.0
img_5038,0,15.0
img_5039,0,3.0
img_5040,0,1.0
img_5041,0,3.0
img_5042,0,0.0
img_5043,0,12.0
img_5044,0,2.0
img_5045,0,8.0
img_5046,0,2.0
img_5047,0,8.0
img_5048,0,12.0
img_5049,0,0.0
img_5050,0,6.0
img_5051,0,4.0
img_5052,0,0.0
img_5053,0,4.0
img_5054,0,2.0
img_5055,0,2.0
img_5056,0,0.0
img_5057,0,1.0
img_5058,0,2.0
img_5059,0,5.0
img_5060,0,3.0
img_5061,0,1.0
img_5062,0,3.0
img_5063,0,1.0
img_5064,0,11.0
img_5065,0,3.0
img_5066,0,2.0
img_5067,0,0.0
img_5068,0,1.0
img_5069,0,8.0
img_5070,0,2.0
img_5071,0,1.0
img_5072,0,1.0
img_5073,0,2.0
img_5074,0,7.0
img_5075,0,15.0
img_5076,0,4.0
img_5077,0,0.0
img_5078,0,2.0
img_5079,0,2.0
img_5080,0,0.0
img_5081,0,7.0
img_5082,0,2.0
img_5083,0,3.0
img_5084,0,24.0
img_5085,0,25.0
img_5086,0,10.0
img_5087,0,3.0
img_5088,0,1.0
img_5089,0,2.0
img_5090,0,5.0
img_5091,0,9.0
img_5092,0,2.0
img_5093,0,12.0
img_5094,0,0.0
img_5095,0,11.0
img_5096,0,6.0
img_5097,0,3.0
img_5098,0,3.0
img_5099,0,3.0
img_5100,0,4.0
img_5101,0,4.0
img_5102,0,4.0
img_5103,0,1.0
img_5104,0,4.0
img_5105,0,4.0
img_5106,0,1.0
img_5107,0,1.0
img_5108,0,6.0
img_5109,0,23.0
img_5110,0,4.0
img_5111,0,1.0
img_5112,0,0.0
img_5113,0,1.0
img_5114,0,7.0
img_5115,0,1.0
img_5116,0,0.0
img_5117,0,4.0
img_5118,0,0.0
img_5119,0,9.0
img_5120,0,12.0
img_5121,0,0.0
img_5122,0,1.0
img_5123,0,1.0
img_5124,0,1.0
img_5125,0,4.0
img_5126,0,0.0
img_5127,0,2.0
img_5128,0,1.0
img_5129,0,2.0
img_5130,0,8.0
img_5131,0,0.0
img_5132,0,0.0
img_5133,0,4.0
img_5134,0,10.0
img_5135,0,6.0
img_5136,0,0.0
img_5137,0,4.0
img_5138,0,3.0
img_5139,0,1.0
img_5140,0,13.0
img_5141,0,1.0
img_5142,0,3.0
img_5143,0,3.0
img_5144,0,2.0
img_5145,0,0.0
img_5146,0,6.0
img_5147,0,1.0
img_5148,0,11.0
img_5149,0,1.0
img_5150,0,0.0
img_5151,0,3.0
img_5152,0,0.0
img_5153,0,2.0
img_5154,0,3.0
img_5155,0,0.0
img_5156,0,13.0
img_5157,0,0.0
img_5158,0,1.0
img_5159,0,3.0
img_5160,0,0.0
img_5161,0,0.0
img_5162,0,0.0
img_5163,0,3.0
img_5164,0,1.0
img_5165,0,9.0
img_5166,0,0.0
img_5167,0,6.0
img_5168,0,0.0
img_5169,0,2.0
img_5170,0,1.0
img_5171,0,9.0
img_5172,0,1.0
img_5173,0,1.0
img_5174,0,0.0
img_5175,0,1.0
img_5176,0,8.0
img_5177,0,5.0
img_5178,0,1.0
img_5179,0,2.0
img_5180,0,5.0
img_5181,0,2.0
img_5182,0,3.0
img_5183,0,2.0
img_5184,0,2.0
img_5185,0,1.0
img_5186,0,1.0
img_5187,0,0.0
img_5188,0,0.0
img_5189,0,6.0
img_5190,0,2.0
img_5191,0,7.0
img_5192,0,0.0
img_5193,0,1.0
img_5194,0,2.0
img_5195,0,2.0
img_5196,0,1.0
img_5197,0,4.0
img_5198,0,7.0
img_5199,0,0.0
img_5200,0,0.0
img_5201,0,3.0
img_5202,0,0.0
img_5203,0,3.0
img_5204,0,4.0
img_5205,0,4.0
img_5206,0,0.0
img_5207,0,2.0
img_5208,0,8.0
img_5209,0,1.0
img_5210,0,0.0
img_5211,0,3.0
img_5212,0,3.0
img_5213,0,3.0
img_5214,0,3.0
img_5215,0,15.0
img_5216,0,4.0
img_5217,0,1.0
img_5218,0,7.0
img_5219,0,0.0
img_5220,0,3.0
img_5221,0,1.0
img_5222,0,22.0
img_5223,0,5.0
img_5224,0,4.0
img_5225,0,39.0
img_5226,0,0.0
img_5227,0,0.0
img_5228,0,11.0
img_5229,0,4.0
img_5230,0,2.0
img_5231,0,6.0
img_5232,0,2.0
img_5233,0,4.0
img_5234,0,10.0
img_5235,0,5.0
img_5236,0,0.0
img_5237,0,0.0
img_5238,0,5.0
img_5239,0,0.0
img_5240,0,0.0
img_5241,0,5.0
img_5242,0,1.0
img_5243,0,10.0
img_5244,0,1.0
img_5245,0,2.0
img_5246,0,4.0
img_5247,0,14.0
img_5248,0,10.0
img_5249,0,4.0
img_5250,0,5.0
img_5251,0,1.0
img_5252,0,11.0
img_5253,0,0.0
img_5254,0,15.0
img_5255,0,0.0
img_5256,0,0.0
img_5257,0,1.0
img_5258,0,1.0
img_5259,0,0.0
img_5260,0,0.0
img_5261,0,5.0
img_5262,0,0.0
img_5263,0,0.0
img_5264,0,1.0
img_5265,0,1.0
img_5266,0,0.0
img_5267,0,2.0
img_5268,0,5.0
img_5269,0,0.0
img_5270,0,5.0
img_5271,0,1.0
img_5272,0,1.0
img_5273,0,1.0
img_5274,0,4.0
img_5275,0,8.0
img_5276,0,1.0
img_5277,0,3.0
img_5278,0,0.0
img_5279,0,3.0
img_5280,0,1.0
img_5281,0,5.0
img_5282,0,0.0
img_5283,0,0.0
img_5284,0,7.0
img_5285,0,0.0
img_5286,0,14.0
img_5287,0,1.0
img_5288,0,7.0
img_5289,0,6.0
img_5290,0,5.0
img_5291,0,1.0
img_5292,0,1.0
img_5293,0,1.0
img_5294,0,2.0
img_5295,0,1.0
img_5296,0,1.0
img_5297,0,0.0
img_5298,0,4.0
img_5299,0,0.0
img_5300,0,5.0
img_5301,0,0.0
img_5302,0,8.0
img_5303,0,4.0
img_5304,0,2.0
img_5305,0,3.0
img_5306,0,2.0
img_5307,0,0.0
img_5308,0,0.0
img_5309,0,4.0
img_5310,0,5.0
img_5311,0,1.0
img_5312,0,0.0
img_5313,0,0.0
img_5314,0,0.0
img_5315,0,2.0
img_5316,0,18.0
img_5317,0,1.0
img_5318,0,2.0
img_5319,0,20.0
img_5320,0,2.0
img_5321,0,9.0
img_5322,0,0.0
img_5323,0,2.0
img_5324,0,15.0
img_5325,0,0.0
img_5326,0,0.0
img_5327,0,0.0
img_5328,0,11.0
img_5329,0,0.0
img_5330,0,16.0
img_5331,0,3.0
img_5332,0,0.0
img_5333,0,4.0
img_5334,0,1.0
img_5335,0,11.0
img_5336,0,1.0
img_5337,0,0.0
img_5338,0,4.0
img_5339,0,5.0
img_5340,0,0.0
img_5341,0,1.0
img_5342,0,3.0
img_5343,0,0.0
img_5344,0,1.0
img_5345,0,0.0
img_5346,0,9.0
img_5347,0,4.0
img_5348,0,1.0
img_5349,0,3.0
img_5350,0,8.0
img_5351,0,3.0
img_5352,0,2.0
img_5353,0,1.0
img_5354,0,1.0
img_5355,0,8.0
img_5356,0,4.0
img_5357,0,5.0
img_5358,0,2.0
img_5359,0,0.0
img_5360,0,1.0
img_5361,0,4.0
img_5362,0,8.0
img_5363,0,4.0
img_5364,0,4.0
img_5365,0,12.0
img_5366,0,1.0
img_5367,0,3.0
img_5368,0,1.0
img_5369,0,7.0
img_5370,0,2.0
img_5371,0,0.0
img_5372,0,18.0
img_5373,0,1.0
img_5374,0,2.0
img_5375,0,2.0
img_5376,0,1.0
img_5377,0,0.0
img_5378,0,1.0
img_5379,0,2.0
img_5380,0,1.0
img_5381,0,9.0
img_5382,0,0.0
img_5383,0,5.0
img_5384,0,8.0
img_5385,0,1.0
img_5386,0,2.0
img_5387,0,2.0
img_5388,0,9.0
img_5389,0,6.0
img_5390,0,1.0
img_5391,0,3.0
img_5392,0,1.0
img_5393,0,4.0
img_5394,0,0.0
img_5395,0,2.0
img_5396,0,4.0
img_5397,0,2.0
img_5398,0,5.0
img_5399,0,1.0
img_5400,0,1.0
img_5401,0,0.0
img_5402,0,2.0
img_5403,0,2.0
img_5404,0,13.0
img_5405,0,3.0
img_5406,0,0.0
img_5407,0,2.0
img_5408,0,0.0
img_5409,0,5.0
img_5410,0,2.0
img_5411,0,5.0
img_5412,0,1.0
img_5413,0,1.0
img_5414,0,11.0
img_5415,0,0.0
img_5416,0,0.0
img_5417,0,1.0
img_5418,0,2.0
img_5419,0,3.0
img_5420,0,7.0
img_5421,0,0.0
img_5422,0,0.0
img_5423,0,20.0
img_5424,0,14.0
img_5425,0,2.0
img_5426,0,6.0
img_5427,0,8.0
img_5428,0,0.0
img_5429,0,0.0
img_5430,0,2.0
img_5431,0,1.0
img_5432,0,0.0
img_5433,0,4.0
img_5434,0,5.0
img_5435,0,0.0
img_5436,0,1.0
img_5437,0,10.0
img_5438,0,6.0
img_5439,0,1.0
img_5440,0,4.0
img_5441,0,1.0
img_5442,0,7.0
img_5443,0,2.0
img_5444,0,0.0
img_5445,0,2.0
img_5446,0,9.0
img_5447,0,1.0
img_5448,0,1.0
img_5449,0,3.0
img_5450,0,12.0
img_5451,0,0.0
img_5452,0,1.0
img_5453,0,1.0
img_5454,0,0.0
img_5455,0,2.0
img_5456,0,14.0
img_5457,0,0.0
img_5458,0,6.0
img_5459,0,1.0
img_5460,0,3.0
img_5461,0,0.0
img_5462,0,0.0
img_5463,0,1.0
img_5464,0,2.0
img_5465,0,0.0
img_5466,0,5.0
img_5467,0,2.0
img_5468,0,0.0
img_5469,0,9.0
img_5470,0,0.0
img_5471,0,3.0
img_5472,0,0.0
img_5473,0,1.0
img_5474,0,3.0
img_5475,0,2.0
img_5476,0,3.0
img_5477,0,3.0
img_5478,0,4.0
img_5479,0,2.0
img_5480,0,1.0
img_5481,0,0.0
img_5482,0,1.0
img_5483,0,1.0
img_5484,0,7.0
img_5485,0,0.0
img_5486,0,4.0
img_5487,0,10.0
img_5488,0,13.0
img_5489,0,1.0
img_5490,0,2.0
img_5491,0,1.0
img_5492,0,6.0
img_5493,0,0.0
img_5494,0,0.0
img_5495,0,0.0
img_5496,0,0.0
img_5497,0,8.0
img_5498,0,5.0
img_5499,0,3.0
img_5500,0,3.0
img_5501,0,1.0
img_5502,0,5.0
img_5503,0,0.0
img_5504,0,0.0
img_5505,0,2.0
img_5506,0,1.0
img_5507,0,1.0
img_5508,0,3.0
img_5509,0,3.0
img_5510,0,3.0
img_5511,0,5.0
img_5512,0,2.0
img_5513,0,6.0
img_5514,0,3.0
img_5515,0,2.0
img_5516,0,2.0
img_5517,0,4.0
img_5518,0,3.0
img_5519,0,11.0
img_5520,0,5.0
img_5521,0,32.0
img_5522,0,12.0
img_5523,0,2.0
img_5524,0,3.0
img_5525,0,3.0
img_5526,0,16.0
img_5527,0,3.0
img_5528,0,3.0
img_5529,0,4.0
img_5530,0,1.0
img_5531,0,1.0
img_5532,0,4.0
img_5533,0,6.0
img_5534,0,1.0
img_5535,0,8.0
img_5536,0,0.0
img_5537,0,5.0
img_5538,0,9.0
img_5539,0,1.0
img_5540,0,14.0
img_5541,0,6.0
img_5542,0,1.0
img_5543,0,2.0
img_5544,0,1.0
img_5545,0,0.0
img_5546,0,2.0
img_5547,0,1.0
img_5548,0,2.0
img_5549,0,0.0
img_5550,0,0.0
img_5551,0,10.0
img_5552,0,3.0
img_5553,0,0.0
img_5554,0,4.0
img_5555,0,19.0
img_5556,0,8.0
img_5557,0,1.0
img_5558,0,0.0
img_5559,0,2.0
img_5560,0,9.0
img_5561,0,2.0
img_5562,0,0.0
img_5563,0,8.0
img_5564,0,1.0
img_5565,0,0.0
img_5566,0,0.0
img_5567,0,0.0
img_5568,0,1.0
img_5569,0,3.0
img_5570,0,4.0
img_5571,0,1.0
img_5572,0,0.0
img_5573,0,2.0
img_5574,0,2.0
img_5575,0,12.0
img_5576,0,1.0
img_5577,0,3.0
img_5578,0,2.0
img_5579,0,7.0
img_5580,0,0.0
img_5581,0,11.0
img_5582,0,11.0
img_5583,0,3.0
img_5584,0,0.0
img_5585,0,4.0
img_5586,0,1.0
img_5587,0,2.0
img_5588,0,0.0
img_5589,0,1.0
img_5590,0,1.0
img_5591,0,1.0
img_5592,0,6.0
img_5593,0,3.0
img_5594,0,2.0
img_5595,0,1.0
img_5596,0,1.0
img_5597,0,10.0
img_5598,0,3.0
img_5599,0,6.0
img_5600,0,5.0
img_5601,0,11.0
img_5602,0,4.0
img_5603,0,5.0
img_5604,0,2.0
img_5605,0,1.0
img_5606,0,10.0
img_5607,0,1.0
img_5608,0,5.0
img_5609,0,5.0
img_5610,0,9.0
img_5611,0,10.0
img_5612,0,0.0
img_5613,0,0.0
img_5614,0,11.0
img_5615,0,1.0
img_5616,0,1.0
img_5617,0,14.0
img_5618,0,2.0
img_5619,0,0.0
img_5620,0,5.0
img_5621,0,4.0
img_5622,0,0.0
img_5623,0,0.0
img_5624,0,7.0
img_5625,0,0.0
img_5626,0,1.0
img_5627,0,5.0
img_5628,0,1.0
img_5629,0,0.0
img_5630,0,0.0
img_5631,0,11.0
img_5632,0,9.0
img_5633,0,0.0
img_5634,0,0.0
img_5635,0,11.0
img_5636,0,5.0
img_5637,0,1.0
img_5638,0,1.0
img_5639,0,1.0
img_5640,0,2.0
img_5641,0,0.0
img_5642,0,5.0
img_5643,0,0.0
img_5644,0,7.0
img_5645,0,0.0
img_5646,0,11.0
img_5647,0,4.0
img_5648,0,4.0
img_5649,0,0.0
img_5650,0,3.0
img_5651,0,2.0
img_5652,0,12.0
img_5653,0,2.0
img_5654,0,2.0
img_5655,0,1.0
img_5656,0,0.0
img_5657,0,3.0
img_5658,0,0.0
img_5659,0,4.0
img_5660,0,5.0
img_5661,0,6.0
img_5662,0,1.0
img_5663,0,0.0
img_5664,0,1.0
img_5665,0,2.0
img_5666,0,0.0
img_5667,0,1.0
img_5668,0,17.0
img_5669,0,3.0
img_5670,0,0.0
img_5671,0,4.0
img_5672,0,16.0
img_5673,0,5.0
img_5674,0,3.0
img_5675,0,1.0
img_5676,0,9.0
img_5677,0,0.0
img_5678,0,9.0
img_5679,0,4.0
img_5680,0,3.0
img_5681,0,1.0
img_5682,0,0.0
img_5683,0,14.0
img_5684,0,17.0
img_5685,0,0.0
img_5686,0,11.0
img_5687,0,2.0
img_5688,0,15.0
img_5689,0,0.0
img_5690,0,29.0
img_5691,0,2.0
img_5692,0,0.0
img_5693,0,1.0
img_5694,0,3.0
img_5695,0,0.0
img_5696,0,6.0
img_5697,0,2.0
img_5698,0,5.0
img_5699,0,1.0
img_5700,0,1.0
img_5701,0,0.0
img_5702,0,1.0
img_5703,0,3.0
img_5704,0,0.0
img_5705,0,5.0
img_5706,0,2.0
img_5707,0,0.0
img_5708,0,14.0
img_5709,0,5.0
img_5710,0,1.0
img_5711,0,0.0
img_5712,0,11.0
img_5713,0,1.0
img_5714,0,7.0
img_5715,0,0.0
img_5716,0,28.0
img_5717,0,9.0
img_5718,0,0.0
img_5719,0,1.0
img_5720,0,0.0
img_5721,0,1.0
img_5722,0,5.0
img_5723,0,4.0
img_5724,0,1.0
img_5725,0,12.0
img_5726,0,7.0
img_5727,0,2.0
img_5728,0,4.0
img_5729,0,2.0
img_5730,0,4.0
img_5731,0,0.0
img_5732,0,17.0
img_5733,0,2.0
img_5734,0,10.0
img_5735,0,1.0
img_5736,0,9.0
img_5737,0,3.0
img_5738,0,6.0
img_5739,0,0.0
img_5740,0,3.0
img_5741,0,10.0
img_5742,0,1.0
img_5743,0,3.0
img_5744,0,0.0
img_5745,0,0.0
img_5746,0,0.0
img_5747,0,3.0
img_5748,0,1.0
img_5749,0,1.0
img_5750,0,1.0
img_5751,0,1.0
img_5752,0,3.0
img_5753,0,5.0
img_5754,0,2.0
img_5755,0,38.0
img_5756,0,2.0
img_5757,0,17.0
img_5758,0,1.0
img_5759,0,17.0
img_5760,0,1.0
img_5761,0,0.0
img_5762,0,1.0
img_5763,0,6.0
img_5764,0,1.0
img_5765,0,2.0
img_5766,0,5.0
img_5767,0,1.0
img_5768,0,2.0
img_5769,0,2.0
img_5770,0,2.0
img_5771,0,3.0
img_5772,0,0.0
img_5773,0,7.0
img_5774,0,4.0
img_5775,0,6.0
img_5776,0,0.0
img_5777,0,8.0
img_5778,0,13.0
img_5779,0,0.0
img_5780,0,0.0
img_5781,0,2.0
img_5782,0,1.0
img_5783,0,0.0
img_5784,0,1.0
img_5785,0,5.0
img_5786,0,11.0
img_5787,0,4.0
img_5788,0,6.0
img_5789,0,4.0
img_5790,0,2.0
img_5791,0,4.0
img_5792,0,4.0
img_5793,0,3.0
img_5794,0,1.0
img_5795,0,2.0
img_5796,0,2.0
img_5797,0,5.0
img_5798,0,7.0
img_5799,0,1.0
img_5800,0,1.0
img_5801,0,3.0
img_5802,0,0.0
img_5803,0,5.0
img_5804,0,2.0
img_5805,0,3.0
img_5806,0,7.0
img_5807,0,2.0
img_5808,0,0.0
img_5809,0,0.0
img_5810,0,1.0
img_5811,0,1.0
img_5812,0,4.0
img_5813,0,1.0
img_5814,0,24.0
img_5815,0,0.0
img_5816,0,0.0
img_5817,0,1.0
img_5818,0,26.0
img_5819,0,6.0
img_5820,0,0.0
img_5821,0,0.0
img_5822,0,0.0
img_5823,0,0.0
img_5824,0,0.0
img_5825,0,19.0
img_5826,0,0.0
img_5827,0,10.0
img_5828,0,0.0
img_5829,0,0.0
img_5830,0,0.0
img_5831,0,7.0
img_5832,0,3.0
img_5833,0,13.0
img_5834,0,1.0
img_5835,0,2.0
img_5836,0,1.0
img_5837,0,1.0
img_5838,0,4.0
img_5839,0,7.0
img_5840,0,5.0
img_5841,0,2.0
img_5842,0,2.0
img_5843,0,3.0
img_5844,0,0.0
img_5845,0,4.0
img_5846,0,4.0
img_5847,0,2.0
img_5848,0,3.0
img_5849,0,3.0
img_5850,0,2.0
img_5851,0,0.0
img_5852,0,5.0
img_5853,0,0.0
img_5854,0,3.0
img_5855,0,0.0
img_5856,0,5.0
img_5857,0,0.0
img_5858,0,13.0
img_5859,0,1.0
img_5860,0,7.0
img_5861,0,4.0
img_5862,0,2.0
img_5863,0,5.0
img_5864,0,6.0
img_5865,0,3.0
img_5866,0,1.0
img_5867,0,6.0
img_5868,0,3.0
img_5869,0,1.0
img_5870,0,9.0
img_5871,0,1.0
img_5872,0,2.0
img_5873,0,3.0
img_5874,0,5.0
img_5875,0,24.0
img_5876,0,10.0
img_5877,0,6.0
img_5878,0,6.0
img_5879,0,2.0
img_5880,0,0.0
img_5881,0,0.0
img_5882,0,2.0
img_5883,0,1.0
img_5884,0,4.0
img_5885,0,2.0
img_5886,0,1.0
img_5887,0,3.0
img_5888,0,3.0
img_5889,0,0.0
img_5890,0,1.0
img_5891,0,3.0
img_5892,0,1.0
img_5893,0,1.0
img_5894,0,2.0
img_5895,0,3.0
img_5896,0,0.0
img_5897,0,25.0
img_5898,0,5.0
img_5899,0,2.0
img_5900,0,0.0
img_5901,0,1.0
img_5902,0,1.0
img_5903,0,6.0
img_5904,0,7.0
img_5905,0,6.0
img_5906,0,2.0
img_5907,0,5.0
img_5908,0,4.0
img_5909,0,8.0
img_5910,0,4.0
img_5911,0,0.0
img_5912,0,1.0
img_5913,0,2.0
img_5914,0,5.0
img_5915,0,2.0
img_5916,0,9.0
img_5917,0,3.0
img_5918,0,2.0
img_5919,0,0.0
img_5920,0,38.0
img_5921,0,3.0
img_5922,0,4.0
img_5923,0,0.0
img_5924,0,6.0
img_5925,0,6.0
img_5926,0,1.0
img_5927,0,1.0
img_5928,0,0.0
img_5929,0,2.0
img_5930,0,3.0
img_5931,0,2.0
img_5932,0,0.0
img_5933,0,0.0
img_5934,0,0.0
img_5935,0,0.0
img_5936,0,2.0
img_5937,0,8.0
img_5938,0,1.0
img_5939,0,7.0
img_5940,0,7.0
img_5941,0,2.0
img_5942,0,1.0
img_5943,0,14.0
img_5944,0,0.0
img_5945,0,3.0
img_5946,0,2.0
img_5947,0,1.0
img_5948,0,4.0
img_5949,0,1.0
img_5950,0,0.0
img_5951,0,5.0
img_5952,0,11.0
img_5953,0,0.0
img_5954,0,3.0
img_5955,0,3.0
img_5956,0,6.0
img_5957,0,7.0
img_5958,0,15.0
img_5959,0,0.0
img_5960,0,0.0
img_5961,0,9.0
img_5962,0,1.0
img_5963,0,1.0
img_5964,0,5.0
img_5965,0,3.0
img_5966,0,0.0
img_5967,0,7.0
img_5968,0,1.0
img_5969,0,2.0
img_5970,0,17.0
img_5971,0,5.0
img_5972,0,3.0
img_5973,0,5.0
img_5974,0,8.0
img_5975,0,6.0
img_5976,0,6.0
img_5977,0,1.0
img_5978,0,1.0
img_5979,0,2.0
img_5980,0,5.0
img_5981,0,0.0
img_5982,0,0.0
img_5983,0,17.0
img_5984,0,1.0
img_5985,0,0.0
img_5986,0,4.0
img_5987,0,1.0
img_5988,0,2.0
img_5989,0,4.0
img_5990,0,14.0
img_5991,0,0.0
img_5992,0,2.0
img_5993,0,8.0
img_5994,0,2.0
img_5995,0,10.0
img_5996,0,5.0
img_5997,0,32.0
img_5998,0,4.0
img_5999,0,4.0
img_6000,0,0.0
img_6001,0,16.0
img_6002,0,3.0
img_6003,0,1.0
img_6004,0,7.0
img_6005,0,2.0
img_6006,0,0.0
img_6007,0,2.0
img_6008,0,0.0
img_6009,0,2.0
img_6010,0,1.0
img_6011,0,11.0
img_6012,0,8.0
img_6013,0,8.0
img_6014,0,0.0
img_6015,0,0.0
img_6016,0,25.0
img_6017,0,4.0
img_6018,0,5.0
img_6019,0,0.0
img_6020,0,14.0
img_6021,0,3.0
img_6022,0,3.0
img_6023,0,5.0
img_6024,0,0.0
img_6025,0,2.0
img_6026,0,0.0
img_6027,0,0.0
img_6028,0,6.0
img_6029,0,1.0
img_6030,0,4.0
img_6031,0,1.0
img_6032,0,1.0
img_6033,0,2.0
img_6034,0,3.0
img_6035,0,16.0
img_6036,0,1.0
img_6037,0,0.0
