Image,Ground-truth,Predicted-Lymphocyte_y
img_5517,5,4
img_5518,2,3
img_5519,3,11
img_5520,4,5
img_5521,27,32
img_5522,11,11
img_5523,1,1
img_5524,12,2
img_5525,2,3
img_5526,16,15
img_5527,2,3
img_5528,5,3
img_5529,2,4
img_5530,1,0
img_5531,1,0
img_5532,2,4
img_5533,5,5
img_5534,1,2
img_5535,2,6
img_5536,0,0
img_5537,2,3
img_5538,7,5
img_5539,0,0
img_5540,12,14
img_5541,15,4
img_5542,1,1
img_5543,1,1
img_5544,1,0
img_5545,1,0
img_5546,2,3
img_5547,1,1
img_5548,1,1
img_5549,1,0
img_5550,0,0
img_5551,6,8
img_5552,1,3
img_5553,0,0
img_5554,4,5
img_5555,8,9
img_5556,5,10
img_5557,0,0
img_5558,1,0
img_5559,2,2
img_5560,12,9
img_5561,2,0
img_5562,0,0
img_5563,6,5
img_5564,1,2
img_5565,0,0
img_5566,0,0
img_5567,1,0
img_5568,0,1
img_5569,3,3
img_5570,1,1
img_5571,1,1
img_5572,0,0
img_5573,1,2
img_5574,2,2
img_5575,10,13
img_5576,1,1
img_5577,0,0
img_5578,3,1
img_5579,5,8
img_5580,0,0
img_5581,11,12
img_5582,4,10
img_5583,2,3
img_5584,0,0
img_5585,5,4
img_5586,1,1
img_5587,1,1
img_5588,1,0
img_5589,7,1
img_5590,5,1
img_5591,2,1
img_5592,2,4
img_5593,5,3
img_5594,2,1
img_5595,1,1
img_5596,1,1
img_5597,4,8
img_5598,2,2
img_5599,3,4
img_5600,2,4
img_5601,11,13
img_5602,6,4
img_5603,5,2
img_5604,1,2
img_5605,2,1
img_5606,5,7
img_5607,1,1
img_5608,2,5
img_5609,5,5
img_5610,8,10
img_5611,6,8
img_5612,1,0
img_5613,0,0
img_5614,5,8
img_5615,0,2
img_5616,0,0
img_5617,11,14
img_5618,1,1
img_5619,0,1
img_5620,3,4
img_5621,2,1
img_5622,1,0
img_5623,1,0
img_5624,5,6
img_5625,0,0
img_5626,6,4
img_5627,24,6
img_5628,1,1
img_5629,0,0
img_5630,1,0
img_5631,9,12
img_5632,4,5
img_5633,0,0
img_5634,0,0
img_5635,10,14
img_5636,7,10
img_5637,0,0
img_5638,2,2
img_5639,0,1
img_5640,1,1
img_5641,0,0
img_5642,1,4
img_5643,2,0
img_5644,3,6
img_5645,0,0
img_5646,14,7
img_5647,5,0
img_5648,2,4
img_5649,0,0
img_5650,3,1
img_5651,2,2
img_5652,8,12
img_5653,0,0
img_5654,2,1
img_5655,0,0
img_5656,0,1
img_5657,2,1
img_5658,3,0
img_5659,18,8
img_5660,3,4
img_5661,2,2
img_5662,2,0
img_5663,1,0
img_5664,2,3
img_5665,0,0
img_5666,3,0
img_5667,1,1
img_5668,14,16
img_5669,1,1
img_5670,0,0
img_5671,3,2
img_5672,11,17
img_5673,4,4
img_5674,0,3
img_5675,0,1
img_5676,7,6
img_5677,0,0
img_5678,5,7
img_5679,1,1
img_5680,2,2
img_5681,3,1
img_5682,0,0
img_5683,8,13
img_5684,18,17
img_5685,1,0
img_5686,8,9
img_5687,2,2
img_5688,12,13
img_5689,3,0
img_5690,17,25
img_5691,3,1
img_5692,2,0
img_5693,2,1
img_5694,3,2
img_5695,1,0
img_5696,8,6
img_5697,3,0
img_5698,2,5
img_5699,1,1
img_5700,1,1
img_5701,0,0
img_5702,0,1
img_5703,2,1
img_5704,0,0
img_5705,5,5
img_5706,1,2
img_5707,0,0
img_5708,8,9
img_5709,1,3
img_5710,1,1
img_5711,1,0
img_5712,8,13
img_5713,0,0
img_5714,4,1
img_5715,0,0
img_5716,25,28
img_5717,7,9
img_5718,1,0
img_5719,1,0
img_5720,0,0
img_5721,0,0
img_5722,1,3
img_5723,11,5
img_5724,3,1
img_5725,12,9
img_5726,5,9
img_5727,1,2
img_5728,0,0
img_5729,4,3
img_5730,2,2
img_5731,0,0
img_5732,8,14
img_5733,1,2
img_5734,7,7
img_5735,0,0
img_5736,7,8
img_5737,5,2
img_5738,3,6
img_5739,0,0
img_5740,1,2
img_5741,11,9
img_5742,1,1
img_5743,3,2
img_5744,0,0
img_5745,1,0
img_5746,2,0
img_5747,1,2
img_5748,2,2
img_5749,1,1
img_5750,1,0
img_5751,2,1
img_5752,3,3
img_5753,2,2
img_5754,2,0
img_5755,34,49
img_5756,0,0
img_5757,11,14
img_5758,1,1
img_5759,14,12
img_5760,0,0
img_5761,0,0
img_5762,1,1
img_5763,3,3
img_5764,3,1
img_5765,2,2
img_5766,4,5
img_5767,3,1
img_5768,1,0
img_5769,1,2
img_5770,1,0
img_5771,3,4
img_5772,3,0
img_5773,7,4
img_5774,1,3
img_5775,7,4
img_5776,1,0
img_5777,4,5
img_5778,11,10
img_5779,0,0
img_5780,0,0
img_5781,1,0
img_5782,2,0
img_5783,0,0
img_5784,3,1
img_5785,5,3
img_5786,10,12
img_5787,2,3
img_5788,3,5
img_5789,9,2
img_5790,1,1
img_5791,2,3
img_5792,2,4
img_5793,2,3
img_5794,2,1
img_5795,1,3
img_5796,2,2
img_5797,2,3
img_5798,5,8
img_5799,1,1
img_5800,0,1
img_5801,2,3
img_5802,4,0
img_5803,6,4
img_5804,1,0
img_5805,4,0
img_5806,7,6
img_5807,1,1
img_5808,1,0
img_5809,0,0
img_5810,1,1
img_5811,1,1
img_5812,8,2
img_5813,0,0
img_5814,21,23
img_5815,1,0
img_5816,0,0
img_5817,1,0
img_5818,31,27
img_5819,11,7
img_5820,1,0
img_5821,1,0
img_5822,0,0
img_5823,1,0
img_5824,0,0
img_5825,19,17
img_5826,0,0
img_5827,19,9
img_5828,1,0
img_5829,1,1
img_5830,0,0
img_5831,5,7
img_5832,1,0
img_5833,6,10
img_5834,5,2
img_5835,1,1
img_5836,1,1
img_5837,0,0
img_5838,10,6
img_5839,5,6
img_5840,1,2
img_5841,2,2
img_5842,2,2
img_5843,1,1
img_5844,0,0
img_5845,2,2
img_5846,2,4
img_5847,1,1
img_5848,5,3
img_5849,3,2
img_5850,1,1
img_5851,1,0
img_5852,8,5
img_5853,0,0
img_5854,1,1
img_5855,1,1
img_5856,2,5
img_5857,2,0
img_5858,9,13
img_5859,1,1
img_5860,4,7
img_5861,5,5
img_5862,0,0
img_5863,3,4
img_5864,5,7
img_5865,5,2
img_5866,1,1
img_5867,6,4
img_5868,3,3
img_5869,3,2
img_5870,12,9
img_5871,1,1
img_5872,0,0
img_5873,4,3
img_5874,47,6
img_5875,34,22
img_5876,12,9
img_5877,6,9
img_5878,3,4
img_5879,1,1
img_5880,0,0
img_5881,0,0
img_5882,1,2
img_5883,1,1
img_5884,3,4
img_5885,1,1
img_5886,1,1
img_5887,2,1
img_5888,3,3
img_5889,0,0
img_5890,1,1
img_5891,1,3
img_5892,1,0
img_5893,0,0
img_5894,1,1
img_5895,2,2
img_5896,0,0
img_5897,38,18
img_5898,10,7
img_5899,1,0
img_5900,0,0
img_5901,1,1
img_5902,1,1
img_5903,4,5
img_5904,4,6
img_5905,6,7
img_5906,2,2
img_5907,5,3
img_5908,3,3
img_5909,6,8
img_5910,4,4
img_5911,0,0
img_5912,1,0
img_5913,3,2
img_5914,4,5
img_5915,3,2
img_5916,3,8
img_5917,2,1
img_5918,1,1
img_5919,0,0
img_5920,33,38
img_5921,2,2
img_5922,8,10
img_5923,0,0
img_5924,5,7
img_5925,2,3
img_5926,1,0
img_5927,2,1
img_5928,0,0
img_5929,1,1
img_5930,1,1
img_5931,1,1
img_5932,0,1
img_5933,0,0
img_5934,1,0
img_5935,2,0
img_5936,2,3
img_5937,7,8
img_5938,1,1
img_5939,7,6
img_5940,5,4
img_5941,3,1
img_5942,1,1
img_5943,13,13
img_5944,0,0
img_5945,5,1
img_5946,1,1
img_5947,1,1
img_5948,3,3
img_5949,1,1
img_5950,0,0
img_5951,6,5
img_5952,10,10
img_5953,0,0
img_5954,2,2
img_5955,2,1
img_5956,4,6
img_5957,4,6
img_5958,14,14
img_5959,1,0
img_5960,1,0
img_5961,12,7
img_5962,4,0
img_5963,1,1
img_5964,4,5
img_5965,2,3
img_5966,3,0
img_5967,4,8
img_5968,1,2
img_5969,1,2
img_5970,7,6
img_5971,6,3
img_5972,1,1
img_5973,5,4
img_5974,4,5
img_5975,3,5
img_5976,4,4
img_5977,1,1
img_5978,3,1
img_5979,4,2
img_5980,5,4
img_5981,0,0
img_5982,0,0
img_5983,9,15
img_5984,1,0
img_5985,0,0
img_5986,3,1
img_5987,1,0
img_5988,2,1
img_5989,1,2
img_5990,11,11
img_5991,2,0
img_5992,2,2
img_5993,7,7
img_5994,6,1
img_5995,6,12
img_5996,12,8
img_5997,16,34
img_5998,2,4
img_5999,6,5
img_6000,0,0
img_6001,10,12
img_6002,4,3
img_6003,0,1
img_6004,5,6
img_6005,1,2
img_6006,1,0
img_6007,2,2
img_6008,3,2
img_6009,2,2
img_6010,1,1
img_6011,9,11
img_6012,3,8
img_6013,4,9
img_6014,1,0
img_6015,1,0
img_6016,17,26
img_6017,9,3
img_6018,3,5
img_6019,0,0
img_6020,10,13
img_6021,5,3
img_6022,4,2
img_6023,3,5
img_6024,0,0
img_6025,1,1
img_6026,0,0
img_6027,0,0
img_6028,4,6
img_6029,2,1
img_6030,3,3
img_6031,1,1
img_6032,1,0
img_6033,0,0
img_6034,2,2
img_6035,9,14
img_6036,2,1
img_6037,0,0
img_6038,4,0
img_6039,2,5
img_6040,8,9
img_6041,0,0
img_6042,1,2
img_6043,5,4
img_6044,12,18
img_6045,1,2
img_6046,1,2
img_6047,1,0
img_6048,1,2
img_6049,1,1
img_6050,0,0
img_6051,2,4
img_6052,2,2
img_6053,0,0
img_6054,2,2
img_6055,1,0
img_6056,3,6
img_6057,3,3
img_6058,4,3
img_6059,0,0
img_6060,3,3
img_6061,2,3
img_6062,40,35
img_6063,2,2
img_6064,8,11
img_6065,0,1
img_6066,9,11
img_6067,7,1
img_6068,3,1
img_6069,0,0
img_6070,0,0
img_6071,0,0
img_6072,2,2
img_6073,1,0
img_6074,2,0
img_6075,5,3
img_6076,6,6
img_6077,1,0
img_6078,1,1
img_6079,4,5
img_6080,3,3
img_6081,1,1
img_6082,0,0
img_6083,3,3
img_6084,10,3
img_6085,17,12
img_6086,2,1
img_6087,0,0
img_6088,2,3
img_6089,3,2
img_6090,1,2
img_6091,1,1
img_6092,5,0
img_6093,6,2
img_6094,6,2
img_6095,0,0
img_6096,11,21
img_6097,2,6
img_6098,2,1
img_6099,1,1
img_6100,1,0
img_6101,3,6
img_6102,3,3
img_6103,0,0
img_6104,6,3
img_6105,0,0
img_6106,6,11
img_6107,1,0
img_6108,0,0
img_6109,6,10
img_6110,1,0
img_6111,0,1
img_6112,2,1
img_6113,3,1
img_6114,6,6
img_6115,5,2
img_6116,31,38
img_6117,1,0
img_6118,1,0
img_6119,1,1
img_6120,1,0
img_6121,8,5
img_6122,0,0
img_6123,0,0
img_6124,2,2
img_6125,2,4
img_6126,1,0
img_6127,3,3
img_6128,25,16
img_6129,2,0
img_6130,1,1
img_6131,1,0
img_6132,1,2
img_6133,1,0
img_6134,3,6
img_6135,7,5
img_6136,1,1
img_6137,6,3
img_6138,8,3
img_6139,1,1
img_6140,8,6
img_6141,5,4
img_6142,1,3
img_6143,1,1
img_6144,1,1
img_6145,3,3
img_6146,7,11
img_6147,1,1
img_6148,0,0
img_6149,5,1
img_6150,2,1
img_6151,5,1
img_6152,3,5
img_6153,4,4
img_6154,1,0
img_6155,2,2
img_6156,0,0
img_6157,1,0
img_6158,0,1
img_6159,3,3
img_6160,1,0
img_6161,1,1
img_6162,1,0
img_6163,1,0
img_6164,1,1
img_6165,1,0
img_6166,1,1
img_6167,2,1
img_6168,0,0
img_6169,3,4
img_6170,5,7
img_6171,9,9
img_6172,43,8
img_6173,0,0
img_6174,2,0
img_6175,4,3
img_6176,0,1
img_6177,2,1
img_6178,2,1
img_6179,4,3
img_6180,0,0
img_6181,1,1
img_6182,0,0
img_6183,0,0
img_6184,1,2
img_6185,2,1
img_6186,5,8
img_6187,1,2
img_6188,17,9
img_6189,3,0
img_6190,0,0
img_6191,0,0
img_6192,0,0
img_6193,1,0
img_6194,1,0
img_6195,1,5
img_6196,2,1
img_6197,1,2
img_6198,0,0
img_6199,0,0
img_6200,3,6
img_6201,3,3
img_6202,0,1
img_6203,2,3
img_6204,0,0
img_6205,0,0
img_6206,4,5
img_6207,6,4
img_6208,0,0
img_6209,6,3
img_6210,3,2
img_6211,2,1
img_6212,0,0
img_6213,0,0
img_6214,1,1
img_6215,6,0
img_6216,1,0
img_6217,0,0
img_6218,1,0
img_6219,4,3
img_6220,1,0
img_6221,6,9
img_6222,1,2
img_6223,1,2
img_6224,1,2
img_6225,7,9
img_6226,0,0
img_6227,6,9
img_6228,4,2
img_6229,37,23
img_6230,4,3
img_6231,1,1
img_6232,2,1
img_6233,0,0
img_6234,0,0
img_6235,1,2
img_6236,16,9
img_6237,1,0
img_6238,1,1
img_6239,1,2
img_6240,1,1
img_6241,12,14
img_6242,9,13
img_6243,2,1
img_6244,3,2
img_6245,0,0
img_6246,0,0
img_6247,2,1
img_6248,5,0
img_6249,3,0
img_6250,11,4
img_6251,27,28
img_6252,1,2
img_6253,1,1
img_6254,3,1
img_6255,0,0
img_6256,5,13
img_6257,0,0
img_6258,0,0
img_6259,0,0
img_6260,2,1
img_6261,2,3
img_6262,0,0
img_6263,0,0
img_6264,4,6
img_6265,4,0
img_6266,1,0
img_6267,2,0
img_6268,1,0
img_6269,2,0
img_6270,2,1
img_6271,1,0
img_6272,1,2
img_6273,3,6
img_6274,1,1
img_6275,1,0
img_6276,5,6
img_6277,1,0
img_6278,1,2
img_6279,2,2
img_6280,3,1
img_6281,1,3
img_6282,1,1
img_6283,3,3
img_6284,1,6
img_6285,1,1
img_6286,1,1
img_6287,2,1
img_6288,0,0
img_6289,5,4
img_6290,5,9
img_6291,6,10
img_6292,0,0
img_6293,1,1
img_6294,2,2
img_6295,4,2
img_6296,3,2
img_6297,1,2
img_6298,3,3
img_6299,0,0
img_6300,0,0
img_6301,1,1
img_6302,6,3
img_6303,2,2
img_6304,9,8
img_6305,2,0
img_6306,0,0
img_6307,2,3
img_6308,1,1
img_6309,0,0
img_6310,1,1
img_6311,1,0
img_6312,0,0
img_6313,1,0
img_6314,1,2
img_6315,1,3
img_6316,1,0
img_6317,1,0
img_6318,3,3
img_6319,1,1
img_6320,2,3
img_6321,4,1
img_6322,1,0
img_6323,3,1
img_6324,2,4
img_6325,1,0
img_6326,1,0
img_6327,4,1
img_6328,3,4
img_6329,5,1
img_6330,29,31
img_6331,0,1
img_6332,3,4
img_6333,1,1
img_6334,5,5
img_6335,25,15
img_6336,0,0
img_6337,5,4
img_6338,1,1
img_6339,1,2
img_6340,1,0
img_6341,5,5
img_6342,1,2
img_6343,9,11
img_6344,2,1
img_6345,2,6
img_6346,1,1
img_6347,0,3
img_6348,5,3
img_6349,10,4
img_6350,0,0
img_6351,0,0
img_6352,0,0
img_6353,1,0
img_6354,2,2
img_6355,1,1
img_6356,4,2
img_6357,4,4
img_6358,2,4
img_6359,2,2
img_6360,1,0
img_6361,0,0
img_6362,1,1
img_6363,0,2
img_6364,0,0
img_6365,9,7
img_6366,0,0
img_6367,2,0
img_6368,28,4
img_6369,0,0
img_6370,2,4
img_6371,6,14
img_6372,0,0
img_6373,0,0
img_6374,1,0
img_6375,0,0
img_6376,5,7
img_6377,5,3
img_6378,1,1
img_6379,1,1
img_6380,14,19
img_6381,41,9
img_6382,4,5
img_6383,0,0
img_6384,2,1
img_6385,7,5
img_6386,2,2
img_6387,1,1
img_6388,3,4
img_6389,0,0
img_6390,1,2
img_6391,2,2
img_6392,2,2
img_6393,2,1
img_6394,1,1
img_6395,0,2
img_6396,5,8
img_6397,2,0
img_6398,5,2
img_6399,7,8
img_6400,2,3
img_6401,0,0
img_6402,2,1
img_6403,4,5
img_6404,0,0
img_6405,1,1
img_6406,0,0
img_6407,5,4
img_6408,3,5
img_6409,1,1
img_6410,4,2
img_6411,1,0
img_6412,6,8
img_6413,3,3
img_6414,8,9
img_6415,16,14
img_6416,0,0
img_6417,11,12
img_6418,1,0
img_6419,0,1
img_6420,2,1
img_6421,0,0
img_6422,0,0
img_6423,0,0
img_6424,1,1
img_6425,2,4
img_6426,1,0
img_6427,0,0
img_6428,1,1
img_6429,0,0
img_6430,1,1
img_6431,17,18
img_6432,0,1
img_6433,8,4
img_6434,3,1
img_6435,1,7
img_6436,5,4
img_6437,2,0
img_6438,1,0
img_6439,2,2
img_6440,0,0
img_6441,1,0
img_6442,2,4
img_6443,1,2
img_6444,3,5
img_6445,0,1
img_6446,0,0
img_6447,3,0
img_6448,1,3
img_6449,0,1
img_6450,2,0
img_6451,2,1
img_6452,0,0
img_6453,1,1
img_6454,0,0
img_6455,1,0
img_6456,1,1
img_6457,7,5
img_6458,2,1
img_6459,21,14
img_6460,1,2
img_6461,0,1
img_6462,9,17
img_6463,0,2
img_6464,6,8
img_6465,8,1
img_6466,0,0
img_6467,1,1
img_6468,1,1
img_6469,2,3
img_6470,7,14
img_6471,6,5
img_6472,1,0
img_6473,0,0
img_6474,0,0
img_6475,3,10
img_6476,2,1
img_6477,0,0
img_6478,7,4
img_6479,1,0
img_6480,1,2
img_6481,0,1
img_6482,9,9
img_6483,4,5
img_6484,10,15
img_6485,1,2
img_6486,3,6
img_6487,1,0
img_6488,2,0
img_6489,1,0
img_6490,5,3
img_6491,1,1
img_6492,2,1
img_6493,2,4
img_6494,3,3
img_6495,3,2
img_6496,2,5
img_6497,42,7
img_6498,3,5
img_6499,0,0
img_6500,1,0
img_6501,2,1
img_6502,0,0
img_6503,0,0
img_6504,5,5
img_6505,1,3
img_6506,4,3
img_6507,5,4
img_6508,1,1
img_6509,3,4
img_6510,1,0
img_6511,0,0
img_6512,1,2
img_6513,0,0
img_6514,3,2
img_6515,0,0
img_6516,2,2
img_6517,2,1
img_6518,4,6
img_6519,0,0
img_6520,4,4
img_6521,2,2
img_6522,1,0
img_6523,1,3
img_6524,1,1
img_6525,30,24
img_6526,4,5
img_6527,1,1
img_6528,11,19
img_6529,0,0
img_6530,5,2
img_6531,2,5
img_6532,1,2
img_6533,4,8
img_6534,0,0
img_6535,6,9
img_6536,1,2
img_6537,9,8
img_6538,5,2
img_6539,3,3
img_6540,1,1
img_6541,1,0
img_6542,0,0
img_6543,1,1
img_6544,8,5
img_6545,0,1
img_6546,1,1
img_6547,3,2
img_6548,1,0
img_6549,1,2
img_6550,0,0
img_6551,1,1
img_6552,0,0
img_6553,1,1
img_6554,1,1
img_6555,2,4
img_6556,3,2
img_6557,2,4
img_6558,3,6
img_6559,10,8
img_6560,4,3
img_6561,2,5
img_6562,0,0
img_6563,0,0
img_6564,1,1
img_6565,0,0
img_6566,0,0
img_6567,0,0
img_6568,1,1
img_6569,0,0
img_6570,1,1
img_6571,3,5
img_6572,0,0
img_6573,14,7
img_6574,0,0
img_6575,2,0
img_6576,0,0
img_6577,0,0
img_6578,7,9
img_6579,0,0
img_6580,8,9
img_6581,1,1
img_6582,0,0
img_6583,1,0
img_6584,4,3
img_6585,4,7
img_6586,1,0
img_6587,3,6
img_6588,2,0
img_6589,0,0
img_6590,3,3
img_6591,1,0
img_6592,2,3
img_6593,26,17
img_6594,0,0
img_6595,1,1
img_6596,2,2
img_6597,1,3
img_6598,0,0
img_6599,9,6
img_6600,1,0
img_6601,3,6
img_6602,1,0
img_6603,1,3
img_6604,6,4
img_6605,1,0
img_6606,1,1
img_6607,10,6
img_6608,6,5
img_6609,5,7
img_6610,1,1
img_6611,7,12
img_6612,12,16
img_6613,0,0
img_6614,3,0
img_6615,4,2
img_6616,13,4
img_6617,0,0
img_6618,1,1
img_6619,1,0
img_6620,1,2
img_6621,1,0
img_6622,1,3
img_6623,3,3
img_6624,1,0
img_6625,4,4
img_6626,0,0
img_6627,3,3
img_6628,2,2
img_6629,1,0
img_6630,0,0
img_6631,3,1
img_6632,0,0
img_6633,0,0
img_6634,9,12
img_6635,0,0
img_6636,3,1
img_6637,1,1
img_6638,0,0
img_6639,15,7
img_6640,1,2
img_6641,8,5
img_6642,1,2
img_6643,12,7
img_6644,2,1
img_6645,10,7
img_6646,3,4
img_6647,1,1
img_6648,0,0
img_6649,1,1
img_6650,26,21
img_6651,2,2
img_6652,2,2
img_6653,1,1
img_6654,2,0
img_6655,0,0
img_6656,0,0
img_6657,8,8
img_6658,4,4
img_6659,2,0
img_6660,18,22
img_6661,0,1
img_6662,4,2
img_6663,1,1
img_6664,0,0
img_6665,3,3
img_6666,6,6
img_6667,23,13
img_6668,4,2
img_6669,2,5
img_6670,0,0
img_6671,0,0
img_6672,9,5
img_6673,5,1
img_6674,0,2
img_6675,3,0
img_6676,7,6
img_6677,40,34
img_6678,3,3
img_6679,4,3
img_6680,1,1
img_6681,2,2
img_6682,0,0
img_6683,0,0
img_6684,0,1
img_6685,23,19
img_6686,1,1
img_6687,4,4
img_6688,13,4
img_6689,1,0
img_6690,2,3
img_6691,1,0
img_6692,8,7
img_6693,5,4
img_6694,6,8
img_6695,12,18
img_6696,3,3
img_6697,2,3
img_6698,2,1
img_6699,0,0
img_6700,1,1
img_6701,0,0
img_6702,7,12
img_6703,1,1
img_6704,0,0
img_6705,14,14
img_6706,1,1
img_6707,1,2
img_6708,1,1
img_6709,1,0
img_6710,5,2
img_6711,6,6
img_6712,6,1
img_6713,9,11
img_6714,1,1
img_6715,0,0
img_6716,2,2
img_6717,1,1
img_6718,8,14
img_6719,1,0
img_6720,3,3
img_6721,1,2
img_6722,1,3
img_6723,0,0
img_6724,3,3
img_6725,0,2
img_6726,2,4
img_6727,0,0
img_6728,7,1
img_6729,4,3
img_6730,2,1
img_6731,1,1
img_6732,6,5
img_6733,0,0
img_6734,1,1
img_6735,1,0
img_6736,4,3
img_6737,1,0
img_6738,1,3
img_6739,6,5
img_6740,1,0
img_6741,1,4
img_6742,5,3
img_6743,6,1
img_6744,1,2
img_6745,5,1
img_6746,0,0
img_6747,7,2
img_6748,3,12
img_6749,1,0
img_6750,13,12
img_6751,9,16
img_6752,10,5
img_6753,0,0
img_6754,0,0
img_6755,0,0
img_6756,36,15
img_6757,0,0
img_6758,2,2
img_6759,2,1
img_6760,0,0
img_6761,1,1
img_6762,18,32
img_6763,2,0
img_6764,0,0
img_6765,1,0
img_6766,0,0
img_6767,1,0
img_6768,2,4
img_6769,1,1
img_6770,1,1
img_6771,1,2
img_6772,1,1
img_6773,6,7
img_6774,7,5
img_6775,4,7
img_6776,2,2
img_6777,10,5
img_6778,7,8
img_6779,0,0
img_6780,0,0
img_6781,0,0
img_6782,0,0
img_6783,0,2
img_6784,1,0
img_6785,3,6
img_6786,1,0
img_6787,2,1
img_6788,0,0
img_6789,4,3
img_6790,8,7
img_6791,0,0
img_6792,0,0
img_6793,2,1
img_6794,0,0
img_6795,1,1
img_6796,1,1
img_6797,2,2
img_6798,0,0
img_6799,5,5
img_6800,0,0
img_6801,2,2
img_6802,1,2
img_6803,2,0
img_6804,5,5
img_6805,1,1
img_6806,2,1
img_6807,2,3
img_6808,9,6
img_6809,0,1
img_6810,0,0
img_6811,3,4
img_6812,1,0
img_6813,1,1
img_6814,5,12
img_6815,0,0
img_6816,0,2
img_6817,7,4
img_6818,1,1
img_6819,3,5
img_6820,1,0
img_6821,5,1
img_6822,5,3
img_6823,3,4
img_6824,0,0
img_6825,6,1
img_6826,2,1
img_6827,4,0
img_6828,1,0
img_6829,1,1
img_6830,8,4
img_6831,1,1
img_6832,1,0
img_6833,2,0
img_6834,2,2
img_6835,3,4
img_6836,0,2
img_6837,1,2
img_6838,0,0
img_6839,0,0
img_6840,3,5
img_6841,0,0
img_6842,0,0
img_6843,1,3
img_6844,2,4
img_6845,2,0
img_6846,1,1
img_6847,0,0
img_6848,0,0
img_6849,3,2
img_6850,6,7
img_6851,1,2
img_6852,0,0
img_6853,3,3
img_6854,0,1
img_6855,1,1
img_6856,4,2
img_6857,2,0
img_6858,0,2
img_6859,1,3
img_6860,1,1
img_6861,2,1
img_6862,20,8
img_6863,0,0
img_6864,3,4
img_6865,2,0
img_6866,1,1
img_6867,0,0
img_6868,1,0
img_6869,1,0
img_6870,4,3
img_6871,2,1
img_6872,1,0
img_6873,2,2
img_6874,2,3
img_6875,1,0
img_6876,1,2
img_6877,1,2
img_6878,1,0
img_6879,1,2
img_6880,3,1
img_6881,2,3
img_6882,2,1
img_6883,1,1
img_6884,1,0
img_6885,0,0
img_6886,5,6
img_6887,7,7
img_6888,1,1
img_6889,1,0
img_6890,1,1
img_6891,1,0
img_6892,1,1
img_6893,1,1
img_6894,2,1
img_6895,0,0
img_6896,2,0
img_6897,0,0
img_6898,1,1
img_6899,2,4
img_6900,2,2
img_6901,2,1
img_6902,2,1
img_6903,0,0
img_6904,0,0
img_6905,1,1
img_6906,8,3
img_6907,0,1
img_6908,2,2
img_6909,0,0
img_6910,1,0
img_6911,11,9
img_6912,1,2
img_6913,1,1
img_6914,0,2
img_6915,5,6
img_6916,1,3
img_6917,1,1
img_6918,2,7
img_6919,18,7
img_6920,0,0
img_6921,1,1
img_6922,0,0
img_6923,0,0
img_6924,2,1
img_6925,18,19
img_6926,18,16
img_6927,2,0
img_6928,5,7
img_6929,2,1
img_6930,1,2
img_6931,11,7
img_6932,9,11
img_6933,3,4
img_6934,2,1
img_6935,2,2
img_6936,0,0
img_6937,0,0
img_6938,1,1
img_6939,8,9
img_6940,2,3
img_6941,0,0
img_6942,1,2
img_6943,0,0
img_6944,7,7
img_6945,0,0
img_6946,2,1
img_6947,0,1
img_6948,1,1
img_6949,2,3
img_6950,3,2
img_6951,2,1
img_6952,2,1
img_6953,11,4
img_6954,3,0
img_6955,2,0
img_6956,0,0
img_6957,0,1
img_6958,0,1
img_6959,0,0
img_6960,7,6
img_6961,4,3
img_6962,1,1
img_6963,7,9
img_6964,0,2
img_6965,6,8
img_6966,0,1
img_6967,3,1
img_6968,8,11
img_6969,7,1
img_6970,12,10
img_6971,0,0
img_6972,2,3
img_6973,0,0
img_6974,0,0
img_6975,1,1
img_6976,1,1
img_6977,0,0
img_6978,10,18
img_6979,0,0
img_6980,15,3
img_6981,3,4
img_6982,1,0
img_6983,2,1
img_6984,1,0
img_6985,0,0
img_6986,1,0
img_6987,3,4
img_6988,1,0
img_6989,2,5
img_6990,1,0
img_6991,1,1
img_6992,2,2
img_6993,3,0
img_6994,6,4
img_6995,3,0
img_6996,2,1
img_6997,12,17
img_6998,2,3
img_6999,1,1
img_7000,0,0
img_7001,1,0
img_7002,13,14
img_7003,1,1
img_7004,1,2
img_7005,0,0
img_7006,3,7
img_7007,10,13
img_7008,0,0
img_7009,1,0
img_7010,17,12
img_7011,3,2
img_7012,2,5
img_7013,2,1
img_7014,1,1
img_7015,1,1
img_7016,0,0
img_7017,0,0
img_7018,1,1
img_7019,1,0
img_7020,1,3
img_7021,0,0
img_7022,0,0
img_7023,2,3
img_7024,1,1
img_7025,3,5
img_7026,2,4
img_7027,1,0
img_7028,7,13
img_7029,3,2
img_7030,1,2
img_7031,2,3
img_7032,1,1
img_7033,5,6
img_7034,1,0
img_7035,1,2
img_7036,1,1
img_7037,1,0
img_7038,1,0
img_7039,6,7
img_7040,0,0
img_7041,2,1
img_7042,1,1
img_7043,14,18
img_7044,7,8
img_7045,1,1
img_7046,0,0
img_7047,0,0
img_7048,5,5
img_7049,1,1
img_7050,19,19
img_7051,1,1
img_7052,6,8
img_7053,1,0
img_7054,2,1
img_7055,2,4
img_7056,0,0
img_7057,10,10
img_7058,1,0
img_7059,21,6
img_7060,3,6
img_7061,22,28
img_7062,0,0
img_7063,0,0
img_7064,0,0
img_7065,5,2
img_7066,1,1
img_7067,1,2
img_7068,1,0
