Image,Predicted-Lymphocyte
img_6289,3
img_6290,10
img_6291,11
img_6292,0
img_6293,1
img_6294,2
img_6295,2
img_6296,2
img_6297,2
img_6298,3
img_6299,0
img_6300,0
img_6301,1
img_6302,2
img_6303,2
img_6304,10
img_6305,0
img_6306,0
img_6307,2
img_6308,1
img_6309,0
img_6310,1
img_6311,1
img_6312,0
img_6313,0
img_6314,2
img_6315,3
img_6316,1
img_6317,1
img_6318,3
img_6319,1
img_6320,4
img_6321,0
img_6322,0
img_6323,1
img_6324,4
img_6325,0
img_6326,0
img_6327,2
img_6328,4
img_6329,1
img_6330,33
img_6331,1
img_6332,4
img_6333,1
img_6334,6
img_6335,15
img_6336,0
img_6337,6
img_6338,1
img_6339,2
img_6340,2
img_6341,5
img_6342,2
img_6343,12
img_6344,2
img_6345,8
img_6346,1
img_6347,3
img_6348,4
img_6349,4
img_6350,0
img_6351,0
img_6352,0
img_6353,2
img_6354,2
img_6355,2
img_6356,4
img_6357,4
img_6358,6
img_6359,2
img_6360,0
img_6361,0
img_6362,1
img_6363,1
img_6364,0
img_6365,7
img_6366,0
img_6367,0
img_6368,4
img_6369,0
img_6370,5
img_6371,12
img_6372,0
img_6373,0
img_6374,0
img_6375,0
img_6376,7
img_6377,4
img_6378,1
img_6379,1
img_6380,22
img_6381,10
img_6382,8
img_6383,0
img_6384,2
img_6385,6
img_6386,3
img_6387,1
img_6388,4
img_6389,0
img_6390,3
img_6391,2
img_6392,2
img_6393,1
img_6394,2
img_6395,3
img_6396,9
img_6397,1
img_6398,4
img_6399,8
img_6400,3
img_6401,0
img_6402,1
img_6403,5
img_6404,0
img_6405,1
img_6406,0
img_6407,10
img_6408,5
img_6409,1
img_6410,2
img_6411,0
img_6412,9
img_6413,3
img_6414,10
img_6415,14
img_6416,0
img_6417,13
img_6418,1
img_6419,1
img_6420,1
img_6421,0
img_6422,0
img_6423,0
img_6424,1
img_6425,4
img_6426,1
img_6427,0
img_6428,1
img_6429,0
img_6430,2
img_6431,20
img_6432,0
img_6433,7
img_6434,2
img_6435,7
img_6436,4
img_6437,1
img_6438,1
img_6439,2
img_6440,0
img_6441,0
img_6442,4
img_6443,2
img_6444,4
img_6445,1
img_6446,0
img_6447,1
img_6448,3
img_6449,0
img_6450,0
img_6451,1
img_6452,0
img_6453,1
img_6454,0
img_6455,0
img_6456,1
img_6457,5
img_6458,1
img_6459,15
img_6460,2
img_6461,1
img_6462,18
img_6463,2
img_6464,9
img_6465,2
img_6466,0
img_6467,1
img_6468,2
img_6469,3
img_6470,14
img_6471,5
img_6472,1
img_6473,0
img_6474,0
img_6475,10
img_6476,1
img_6477,1
img_6478,5
img_6479,0
img_6480,2
img_6481,1
img_6482,9
img_6483,5
img_6484,15
img_6485,2
img_6486,4
img_6487,2
img_6488,2
img_6489,0
img_6490,3
img_6491,2
img_6492,1
img_6493,4
img_6494,4
img_6495,2
img_6496,5
img_6497,12
img_6498,5
img_6499,0
img_6500,1
img_6501,1
img_6502,0
img_6503,1
img_6504,7
img_6505,3
img_6506,4
img_6507,4
img_6508,1
img_6509,5
img_6510,0
img_6511,0
img_6512,3
img_6513,0
img_6514,2
img_6515,0
img_6516,2
img_6517,1
img_6518,6
img_6519,0
img_6520,5
img_6521,2
img_6522,0
img_6523,3
img_6524,2
img_6525,27
img_6526,5
img_6527,1
img_6528,18
img_6529,0
img_6530,3
img_6531,5
img_6532,2
img_6533,10
img_6534,0
img_6535,10
img_6536,2
img_6537,9
img_6538,3
img_6539,3
img_6540,1
img_6541,0
img_6542,0
img_6543,1
img_6544,7
img_6545,2
img_6546,1
img_6547,2
img_6548,1
img_6549,2
img_6550,0
img_6551,1
img_6552,1
img_6553,1
img_6554,1
img_6555,4
img_6556,2
img_6557,3
img_6558,6
img_6559,14
img_6560,2
img_6561,5
img_6562,0
img_6563,0
img_6564,1
img_6566,0
img_6567,0
img_6568,1
img_6569,0
img_6570,1
img_6571,5
img_6572,0
img_6573,6
img_6574,0
img_6575,0
img_6576,0
img_6577,0
img_6578,11
img_6579,0
img_6580,9
img_6581,1
img_6582,1
img_6583,0
img_6584,5
img_6585,9
img_6586,0
img_6587,5
img_6588,1
img_6589,0
img_6590,4
img_6591,1
img_6592,3
img_6593,17
img_6594,0
img_6595,1
img_6596,3
img_6597,2
img_6598,0
img_6599,10
img_6600,0
img_6601,6
img_6602,0
img_6603,3
img_6604,7
img_6605,0
img_6606,2
img_6607,7
img_6608,8
img_6609,9
img_6610,1
img_6611,13
img_6612,20
img_6613,0
img_6614,1
img_6615,2
img_6616,7
img_6617,0
img_6618,1
img_6619,0
img_6620,2
img_6621,0
img_6622,3
img_6623,3
img_6624,0
img_6625,7
img_6626,0
img_6627,3
img_6628,3
img_6629,0
img_6630,0
img_6631,2
img_6632,0
img_6633,0
img_6634,13
img_6635,0
img_6636,1
img_6637,1
img_6638,0
img_6639,9
img_6640,2
img_6641,8
img_6642,1
img_6643,9
img_6644,2
img_6645,6
img_6646,4
img_6647,1
img_6648,0
img_6649,1
img_6650,23
img_6651,2
img_6652,3
img_6653,1
img_6654,0
img_6655,0
img_6656,1
img_6657,9
img_6658,4
img_6659,0
img_6660,21
img_6661,1
img_6662,4
img_6663,1
img_6664,0
img_6665,3
img_6666,8
img_6667,15
img_6668,2
img_6669,4
img_6670,0
img_6671,13
img_6672,8
img_6673,1
img_6674,1
img_6675,3
img_6676,6
img_6677,39
img_6678,2
img_6679,2
img_6680,1
img_6681,2
img_6682,0
img_6683,0
img_6684,1
img_6685,19
img_6686,1
img_6687,4
img_6688,5
img_6689,0
img_6690,3
img_6691,0
img_6692,6
img_6693,4
img_6694,8
img_6695,18
img_6696,4
img_6697,3
img_6698,2
img_6699,0
img_6700,1
img_6701,0
img_6702,15
img_6703,1
img_6704,0
img_6705,16
img_6706,1
img_6707,2
img_6708,1
img_6709,1
img_6710,5
img_6711,6
img_6712,3
img_6713,10
img_6714,1
img_6715,0
img_6716,2
img_6717,1
img_6718,15
img_6719,0
img_6720,3
img_6721,2
img_6722,3
img_6723,0
img_6724,2
img_6725,30
img_6726,4
img_6727,0
img_6728,4
img_6729,3
img_6730,1
img_6731,1
img_6732,5
img_6733,0
img_6734,1
img_6735,0
img_6736,3
img_6737,1
img_6738,2
img_6739,5
img_6740,0
img_6741,4
img_6742,3
img_6743,7
img_6744,1
img_6745,1
img_6746,0
img_6747,3
img_6748,10
img_6749,0
img_6750,12
img_6751,17
img_6752,7
img_6753,0
img_6755,0
img_6756,17
img_6757,0
img_6758,1
img_6759,1
img_6760,0
img_6761,1
img_6762,33
img_6763,1
img_6764,0
img_6765,0
img_6766,0
img_6767,1
img_6768,4
img_6769,1
img_6770,3
img_6771,2
img_6772,3
img_6773,8
img_6774,6
img_6775,5
img_6776,2
img_6777,7
img_6778,8
img_6779,0
img_6780,0
img_6781,0
img_6782,0
img_6783,2
img_6784,1
img_6785,7
img_6786,0
img_6787,1
img_6788,0
img_6789,4
img_6790,12
img_6791,0
img_6792,1
img_6793,1
img_6794,0
img_6795,1
img_6796,1
img_6797,2
img_6798,0
img_6799,4
img_6800,0
img_6801,2
img_6802,4
img_6803,0
img_6804,5
img_6805,1
img_6806,1
img_6807,3
img_6808,5
img_6809,1
img_6810,0
img_6811,4
img_6812,1
img_6813,2
img_6814,13
img_6815,0
img_6816,2
img_6817,4
img_6818,1
img_6819,4
img_6820,1
img_6821,2
img_6822,4
img_6823,5
img_6824,0
img_6825,3
img_6826,1
img_6827,0
img_6828,0
img_6829,1
img_6830,6
img_6831,1
img_6832,3
img_6833,1
img_6834,4
img_6835,5
img_6836,2
img_6837,3
img_6838,0
img_6839,0
img_6840,8
img_6841,0
img_6842,0
img_6843,3
img_6844,6
img_6845,1
img_6846,1
img_6847,0
img_6848,0
img_6849,2
img_6850,7
img_6851,1
img_6852,1
img_6853,3
img_6854,1
img_6855,1
img_6856,1
img_6857,0
img_6858,1
img_6859,2
img_6860,1
img_6861,2
img_6862,9
img_6863,0
img_6864,5
img_6865,1
img_6866,1
img_6867,0
img_6868,1
img_6869,0
img_6870,6
img_6871,2
img_6872,0
img_6873,3
img_6874,4
img_6875,0
img_6876,2
img_6877,2
img_6878,0
img_6879,2
img_6880,2
img_6881,3
img_6882,1
img_6883,1
img_6884,0
img_6885,0
img_6886,6
img_6887,9
img_6888,1
img_6889,0
img_6890,1
img_6891,0
img_6892,1
img_6893,1
img_6894,2
img_6895,0
img_6896,0
img_6897,0
img_6898,0
img_6899,4
img_6900,2
img_6901,1
img_6902,1
img_6903,0
img_6904,0
img_6905,1
img_6906,3
img_6907,1
img_6908,3
img_6909,0
img_6910,0
img_6911,9
img_6912,4
img_6913,1
img_6914,2
img_6915,6
img_6916,4
img_6917,0
img_6918,6
img_6919,7
img_6920,0
img_6921,0
img_6922,0
img_6923,0
img_6924,1
img_6925,22
img_6926,16
img_6927,0
img_6928,7
img_6929,2
img_6930,2
img_6931,9
img_6932,11
img_6933,4
img_6934,1
img_6935,2
img_6936,0
img_6937,1
img_6938,1
img_6939,11
img_6940,2
img_6941,0
img_6942,2
img_6943,0
img_6944,11
img_6945,0
img_6946,1
img_6947,1
img_6948,1
img_6949,3
img_6950,2
img_6951,1
img_6952,1
img_6953,5
img_6954,2
img_6955,0
img_6956,0
img_6957,1
img_6958,1
img_6959,0
img_6960,9
img_6961,6
img_6962,1
img_6963,10
img_6964,0
img_6965,8
img_6966,1
img_6967,1
img_6968,11
img_6969,4
img_6970,10
img_6971,0
img_6972,3
img_6973,0
img_6974,0
img_6975,1
img_6976,1
img_6977,1
img_6978,16
img_6979,0
img_6980,3
img_6981,4
img_6982,1
img_6983,2
img_6984,0
img_6985,0
img_6986,0
img_6987,4
img_6988,1
img_6989,4
img_6990,1
img_6991,1
img_6992,2
img_6993,0
img_6994,5
img_6995,0
img_6996,2
img_6997,20
img_6998,3
img_6999,1
img_7000,0
img_7001,0
img_7002,16
img_7003,1
img_7004,1
img_7006,5
img_7007,12
img_7008,0
img_7009,0
img_7010,15
img_7011,2
img_7012,5
img_7013,1
img_7014,1
img_7015,1
img_7016,0
img_7017,0
img_7018,1
img_7019,0
img_7020,2
img_7021,0
img_7022,0
img_7023,3
img_7024,1
img_7025,4
img_7026,3
img_7027,2
img_7028,14
img_7029,2
img_7030,2
img_7031,3
img_7032,1
img_7033,4
img_7034,0
img_7035,2
img_7036,1
img_7037,1
img_7038,0
img_7039,9
img_7040,0
img_7041,2
img_7042,1
img_7043,18
img_7044,7
img_7045,0
img_7046,0
img_7048,5
img_7049,1
img_7050,21
img_7051,1
img_7052,9
img_7053,0
img_7054,1
img_7055,4
img_7056,0
img_7057,11
img_7058,1
img_7059,10
img_7060,6
img_7061,27
img_7062,0
img_7063,0
img_7064,0
img_7065,2
img_7066,1
img_7067,2
img_7068,2
img_7069,18
img_7070,9
img_7071,1
img_7072,6
img_7073,6
img_7074,9
img_7075,1
img_7076,0
img_7077,2
img_7078,2
img_7079,0
img_7080,0
img_7081,1
img_7082,2
img_7083,5
img_7084,2
img_7085,1
img_7086,0
img_7087,1
img_7088,5
img_7089,1
img_7090,10
img_7091,1
img_7092,1
img_7093,21
img_7094,0
img_7095,5
img_7096,3
img_7097,8
img_7098,3
img_7099,1
img_7100,12
img_7101,2
img_7102,14
img_7103,4
img_7104,0
img_7105,18
img_7106,0
img_7107,7
img_7108,13
img_7109,0
img_7110,0
img_7111,1
img_7112,0
img_7113,3
img_7114,0
img_7115,0
img_7116,0
img_7117,1
img_7118,0
img_7119,2
img_7120,5
img_7121,3
img_7122,17
img_7123,5
img_7124,2
img_7125,4
img_7126,2
img_7127,2
img_7128,3
img_7129,2
img_7130,0
img_7131,2
img_7132,2
img_7133,6
img_7134,0
img_7135,9
img_7136,2
img_7137,6
img_7138,2
img_7139,1
img_7140,3
img_7141,7
img_7142,0
img_7143,1
img_7144,2
img_7145,2
img_7146,1
img_7147,2
img_7148,3
img_7149,3
img_7150,0
img_7151,3
img_7152,4
img_7153,0
img_7154,0
img_7155,0
img_7156,2
img_7157,7
img_7158,0
img_7159,8
img_7160,1
img_7161,1
img_7162,1
img_7163,1
img_7164,0
img_7165,0
img_7166,2
img_7167,1
img_7168,4
img_7169,5
img_7170,0
img_7171,0
img_7172,2
img_7173,0
img_7174,5
img_7175,0
img_7176,1
img_7177,2
img_7178,1
img_7179,7
img_7180,7
img_7181,0
img_7182,3
img_7183,10
img_7184,4
img_7185,11
img_7186,3
img_7187,1
img_7188,4
img_7189,1
img_7190,2
img_7191,1
img_7192,0
img_7193,2
img_7194,4
img_7195,2
img_7196,7
img_7197,6
img_7198,3
img_7199,1
img_7200,1
img_7201,1
img_7202,1
img_7203,1
img_7204,2
img_7205,10
img_7206,0
img_7207,10
img_7208,14
img_7209,2
img_7210,0
img_7211,1
img_7212,3
img_7213,3
img_7214,0
img_7215,21
img_7216,2
img_7217,2
img_7218,2
img_7219,2
img_7220,1
img_7221,3
img_7222,0
img_7223,6
img_7224,4
img_7225,0
img_7226,2
img_7227,0
img_7228,4
img_7229,4
img_7230,2
img_7231,1
img_7232,0
img_7233,8
img_7234,1
img_7235,5
img_7236,3
img_7237,0
img_7238,3
img_7239,9
img_7240,11
img_7241,3
img_7243,1
img_7245,3
img_7246,2
img_7247,4
img_7248,0
img_7249,0
img_7250,5
img_7251,2
img_7252,0
img_7253,1
img_7254,0
img_7255,4
img_7256,6
img_7257,3
img_7258,1
img_7259,0
img_7260,1
img_7261,2
img_7262,1
img_7263,3
img_7264,2
img_7265,3
img_7266,1
img_7267,6
img_7268,1
img_7269,0
img_7270,3
img_7271,2
img_7272,0
img_7273,5
img_7274,2
img_7275,2
img_7276,8
img_7277,0
img_7278,0
img_7279,2
img_7280,1
img_7281,1
img_7282,2
img_7283,2
img_7284,0
img_7285,1
img_7286,3
img_7287,1
img_7288,2
img_7289,0
img_7290,1
img_7291,3
img_7292,3
img_7293,5
img_7294,2
img_7295,18
img_7296,0
img_7297,0
img_7298,4
img_7299,1
img_7300,1
img_7301,1
img_7302,0
img_7303,2
img_7304,5
img_7305,2
img_7306,9
img_7307,1
img_7308,9
img_7309,1
img_7310,0
img_7311,8
img_7312,1
img_7313,6
img_7314,0
img_7315,0
img_7316,0
img_7317,4
img_7318,14
img_7319,0
img_7320,0
img_7321,13
img_7322,0
img_7323,3
img_7324,4
img_7326,26
img_7327,2
img_7328,2
img_7329,3
img_7330,2
img_7331,0
img_7332,40
img_7333,5
img_7334,0
img_7335,11
img_7336,15
img_7337,2
img_7338,1
img_7339,1
img_7340,5
img_7341,0
img_7342,4
img_7343,2
img_7344,2
img_7345,2
img_7346,1
img_7347,0
img_7348,1
img_7349,0
img_7350,2
img_7351,6
img_7352,4
img_7353,3
img_7354,0
img_7355,3
img_7356,0
img_7357,4
img_7358,0
img_7359,0
img_7360,1
img_7361,0
img_7362,2
img_7363,18
img_7364,0
img_7365,0
img_7366,0
img_7367,16
img_7368,23
img_7369,2
img_7370,6
img_7371,0
img_7372,1
img_7373,1
img_7374,11
img_7375,13
img_7376,1
img_7377,0
img_7378,1
img_7379,0
img_7380,1
img_7381,0
img_7382,1
img_7383,1
img_7384,2
img_7385,1
img_7386,0
img_7387,2
img_7388,3
img_7389,7
img_7390,0
img_7391,2
img_7392,2
img_7393,1
img_7394,2
img_7395,2
img_7396,1
img_7397,2
img_7398,1
img_7399,5
img_7400,2
img_7401,8
img_7402,1
img_7403,0
img_7404,4
img_7405,0
img_7406,1
img_7407,0
img_7408,0
img_7409,0
img_7410,8
img_7411,1
img_7412,2
img_7413,6
img_7414,2
img_7415,6
img_7416,1
img_7417,1
img_7418,0
img_7419,3
img_7420,0
img_7421,3
img_7422,9
img_7423,1
img_7424,1
img_7425,1
img_7426,1
img_7427,5
img_7428,1
img_7429,3
img_7430,1
img_7431,1
img_7432,3
img_7433,3
img_7434,2
img_7435,4
img_7436,2
img_7437,0
img_7438,2
img_7439,3
img_7440,5
img_7441,3
img_7442,0
img_7443,2
img_7444,2
img_7445,2
img_7446,9
img_7447,1
img_7448,1
img_7449,0
img_7450,5
img_7451,0
img_7452,1
img_7453,6
img_7454,4
img_7455,5
img_7456,1
img_7457,4
img_7458,0
img_7459,5
img_7460,3
img_7461,0
img_7462,0
img_7463,1
img_7464,0
img_7465,3
img_7466,1
img_7467,2
img_7468,3
img_7469,0
img_7470,1
img_7471,0
img_7472,2
img_7473,0
img_7474,0
img_7475,1
img_7476,1
img_7477,0
img_7478,2
img_7479,1
img_7480,1
img_7481,3
img_7482,7
img_7483,2
img_7484,1
img_7485,0
img_7486,2
img_7487,2
img_7488,2
img_7489,1
img_7490,3
img_7491,1
img_7492,7
img_7493,5
img_7494,2
img_7495,6
img_7496,2
img_7497,1
img_7498,2
img_7499,1
img_7500,3
img_7501,0
img_7502,6
img_7503,1
img_7504,0
img_7505,0
img_7506,2
img_7507,0
img_7509,1
img_7510,3
img_7511,5
img_7512,1
img_7513,3
img_7514,2
img_7515,0
img_7516,2
img_7517,18
img_7518,12
img_7519,2
img_7520,1
img_7521,15
img_7522,3
img_7523,6
img_7524,0
img_7525,0
img_7526,2
img_7527,0
img_7528,0
img_7529,2
img_7530,11
img_7531,0
img_7532,0
img_7533,0
img_7534,0
img_7535,1
img_7536,0
img_7537,1
img_7538,0
img_7539,0
img_7540,5
img_7541,9
img_7542,1
img_7543,0
img_7545,0
img_7546,0
img_7548,0
img_7549,8
img_7550,1
img_7551,8
img_7552,0
img_7553,7
img_7554,0
img_7555,0
img_7556,3
img_7557,2
img_7558,4
img_7559,0
img_7560,1
img_7561,1
img_7562,1
img_7563,4
img_7564,1
img_7565,1
img_7566,1
img_7567,0
img_7568,4
img_7569,2
img_7570,2
img_7571,29
img_7572,0
img_7573,5
img_7574,0
img_7575,0
img_7576,0
img_7577,0
img_7578,1
img_7579,6
img_7580,4
img_7581,6
img_7582,0
img_7583,1
img_7584,0
img_7585,3
img_7586,0
img_7587,2
img_7588,0
img_7589,5
img_7590,0
img_7591,37
img_7592,8
img_7593,6
img_7594,4
img_7595,4
img_7596,2
img_7597,2
img_7598,6
img_7599,0
img_7600,1
img_7601,1
img_7602,14
img_7603,1
img_7604,0
img_7605,1
img_7606,4
img_7607,6
img_7608,0
img_7609,13
img_7610,0
img_7611,7
img_7612,1
img_7613,8
img_7614,1
img_7615,4
img_7616,20
img_7617,1
img_7618,1
img_7619,2
img_7620,1
img_7621,4
img_7622,5
img_7623,0
img_7624,1
img_7625,0
img_7626,22
img_7627,0
img_7628,2
img_7629,0
img_7630,8
img_7631,9
img_7632,2
img_7633,1
img_7634,2
img_7635,0
img_7636,9
img_7637,1
img_7638,4
img_7639,8
img_7640,1
img_7641,2
img_7642,0
img_7643,6
img_7644,0
img_7645,1
img_7646,1
img_7647,0
img_7648,1
img_7649,1
img_7650,9
img_7651,6
img_7652,16
img_7653,2
img_7654,0
img_7655,5
img_7656,0
img_7657,0
img_7658,1
img_7659,1
img_7660,0
img_7661,0
img_7662,0
img_7663,0
img_7664,0
img_7665,0
img_7666,2
img_7667,6
img_7668,3
img_7669,0
img_7670,2
img_7671,10
img_7672,2
img_7673,2
img_7674,1
img_7675,0
img_7676,20
img_7677,4
img_7678,2
img_7679,2
img_7680,0
img_7681,0
img_7682,6
img_7683,13
img_7684,1
img_7685,1
img_7686,1
img_7687,2
img_7688,0
img_7689,8
img_7690,6
img_7691,2
img_7692,2
img_7693,1
img_7694,0
img_7695,1
img_7696,0
img_7697,2
img_7698,4
img_7699,12
img_7700,14
img_7701,14
img_7702,2
img_7703,4
img_7704,15
img_7706,1
img_7707,16
img_7708,2
img_7709,0
img_7710,10
img_7711,0
img_7712,6
img_7713,0
img_7714,0
img_7715,1
img_7716,8
img_7717,1
img_7718,0
img_7719,0
img_7720,0
img_7721,3
img_7722,0
img_7723,2
img_7724,4
img_7725,8
img_7726,1
img_7727,5
img_7728,1
img_7729,1
img_7730,0
img_7731,5
img_7732,0
img_7733,1
img_7734,1
img_7735,1
img_7736,2
img_7737,8
img_7738,0
img_7739,4
img_7740,4
img_7741,0
img_7742,1
img_7743,0
img_7744,2
img_7745,2
img_7746,2
img_7747,0
img_7748,1
img_7749,3
img_7750,0
img_7751,1
img_7752,1
img_7753,3
img_7754,4
img_7756,4
img_7757,1
img_7758,1
img_7759,0
img_7760,2
img_7761,3
img_7762,5
img_7763,2
img_7764,20
img_7765,0
img_7766,19
img_7767,1
img_7768,1
img_7769,33
img_7770,2
img_7771,0
img_7772,4
img_7773,5
img_7774,0
img_7775,1
img_7776,3
img_7777,7
img_7778,4
img_7779,1
img_7780,0
img_7781,1
img_7782,2
img_7783,1
img_7784,6
img_7785,0
img_7786,0
img_7787,4
img_7788,5
img_7789,0
img_7790,3
img_7791,0
img_7792,2
img_7793,3
img_7794,7
img_7795,2
img_7796,3
img_7797,1
img_7799,3
img_7800,3
img_7801,1
img_7802,4
img_7803,1
img_7804,0
img_7805,6
img_7806,0
img_7807,2
img_7808,11
img_7809,56
img_7810,3
img_7811,1
img_7812,5
img_7813,2
img_7814,7
img_7815,3
img_7816,13
img_7817,4
img_7818,0
img_7819,1
img_7820,6
img_7821,13
img_7822,12
img_7823,2
img_7824,0
img_7825,2
img_7826,6
img_7827,0
img_7828,0
img_7829,5
img_7830,2
img_7831,2
img_7832,1
img_7833,3
img_7834,0
img_7835,0
img_7836,0
img_7837,3
img_7838,2
img_7839,0
img_7840,1
img_7841,1
img_7842,6
img_7843,0
img_7844,4
img_7845,1
img_7846,5
img_7847,5
img_7848,1
img_7849,4
img_7850,5
img_7851,0
img_7852,2
img_7853,1
img_7854,0
img_7855,2
img_7856,17
img_7857,2
img_7858,1
img_7859,1
img_7860,3
img_7861,7
img_7862,20
img_7863,1
img_7864,1
img_7865,0
img_7866,0
img_7867,0
img_7868,16
img_7869,2
img_7870,0
img_7871,2
img_7872,3
img_7873,1
img_7874,0
img_7875,0
img_7876,0
img_7877,0
img_7878,15
img_7879,1
img_7880,4
img_7881,0
img_7882,6
img_7883,4
img_7884,0
img_7885,1
img_7886,1
img_7887,4
img_7888,2
img_7889,1
img_7890,0
img_7891,0
img_7892,20
img_7893,3
img_7894,2
img_7895,1
img_7896,1
img_7897,0
img_7898,0
img_7899,0
img_7900,3
img_7901,4
img_7902,11
img_7903,0
img_7904,1
img_7905,0
img_7906,1
img_7907,1
img_7908,3
img_7909,0
img_7910,2
img_7911,11
img_7912,4
img_7913,1
img_7914,2
img_7915,11
img_7916,0
img_7917,3
img_7918,6
img_7919,0
img_7920,19
img_7921,1
img_7922,0
img_7923,2
img_7924,5
img_7925,0
img_7926,8
img_7927,1
img_7928,1
img_7929,2
img_7930,3
img_7931,0
img_7932,1
img_7933,0
img_7934,10
img_7935,6
img_7936,10
img_7937,0
img_7938,23
img_7939,1
img_7940,0
img_7941,1
img_7942,0
img_7943,1
img_7944,0
img_7945,0
img_7946,1
img_7947,26
img_7948,5
img_7949,5
img_7950,1
img_7951,3
img_7952,0
img_7953,2
img_7954,14
img_7955,1
img_7956,1
img_7957,0
img_7958,0
img_7959,3
img_7960,1
img_7961,12
img_7962,0
img_7963,0
img_7964,9
img_7965,6
img_7966,4
img_7967,1
img_7968,4
img_7969,4
img_7970,0
img_7971,0
img_7972,3
img_7973,17
img_7974,1
img_7975,0
img_7976,3
img_7977,1
img_7978,0
img_7979,0
img_7980,0
img_7981,0
img_7982,3
img_7983,0
img_7984,1
img_7985,1
img_7986,2
img_7987,4
img_7988,2
img_7989,2
img_7990,2
img_7991,2
img_7992,0
img_7993,14
img_7994,0
img_7995,13
img_7996,2
img_7997,13
img_7998,1
img_7999,3
img_8000,1
img_8001,1
img_8002,1
img_8003,0
img_8004,4
img_8005,1
img_8006,1
img_8007,0
img_8008,0
img_8009,2
img_8010,2
img_8011,26
img_8012,3
img_8013,0
img_8014,8
img_8015,0
img_8016,2
img_8017,1
img_8018,3
img_8019,1
img_8020,4
img_8021,7
img_8022,0
img_8023,0
img_8024,0
img_8025,3
img_8026,2
img_8027,5
img_8028,2
